Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
sarp-8-7-B-1,0.77,62.597,62.597,7.0,1.0902,44.7,Optimal
sarp-8-7-B-2,101.25,57.6689,57.668,7.0,1.139,46.7,Optimal
sarp-8-7-C-1,68.3,88.3361,88.334,7.0,1.4073,57.7,Optimal
sarp-8-7-C-2,17.47,137.712,137.712,7.0,1.3512,55.4,Optimal
sarp-9-5-A-1,0.11,38.823,38.823,5.0,1.4902,61.1,Optimal
sarp-9-5-A-2,1.29,50.622,50.622,5.0,1.278,52.4,Optimal
sarp-9-5-B-1,7.91,51.81,51.81,5.0,1.8439,75.6,Optimal
sarp-9-5-B-2,0.4,57.336,57.336,5.0,1.7342,71.1,Optimal
sarp-9-5-C-1,1.74,129.881,129.881,5.0,1.2902,52.9,Optimal
sarp-9-5-C-2,0.47,121.744,121.744,5.0,0.9098,37.3,Optimal
sarp-9-6-A-1,0.65,38.804,38.804,6.0,2.1,86.1,Optimal
sarp-9-6-A-2,14.48,34.9,34.9,6.0,2.0,82.0,Optimal
sarp-9-6-B-1,3.68,59.7547,59.754,6.0,1.4732,60.4,Optimal
sarp-9-6-B-2,294.7,60.3627,60.359,6.0,1.6732,68.6,Optimal
sarp-9-6-C-1,1.96,129.961,129.961,6.0,1.3512,55.4,Optimal
sarp-9-6-C-2,1.57,121.939,121.939,6.0,1.3439,55.1,Optimal
sfsarp,,,,,,,
sfsarp-10-5-1,0.12,46.1506,46.1494,5.0,0.0109,0.4449,Optimal
sfsarp-10-5-2,178.12,46.035,46.0336,5.0,0.0165,0.6768,Optimal
sfsarp-10-5-3,16.62,46.1053,46.104,5.0,0.0096,0.3938,Optimal
sfsarp-10-5-4,1.31,46.1304,46.1291,5.0,0.0058,0.238,Optimal
sfsarp-10-5-5,10.47,46.1445,46.1432,5.0,0.0113,0.4649,Optimal
sfsarp-5-10-1,2544.14,43.6772,43.6744,10.0,0.0039,0.1619,Optimal
sfsarp-5-10-2,1247.61,43.687,43.6842,10.0,0.0069,0.2837,Optimal
sfsarp-5-10-3,7186.78,43.5644,43.534,10.0,0.0067,0.2741,Feasible
sfsarp-5-10-4,36.6,43.6988,43.6961,10.0,0.0019,0.0797,Optimal
sfsarp-5-10-5,283.61,43.7184,43.7157,10.0,0.003,0.1233,Optimal
sfsarp-5-5-1,7190.43,29.7611,29.6855,5.0,0.0212,0.8712,Feasible
sfsarp-5-5-2,5.84,29.9317,29.9304,5.0,0.0039,0.1614,Optimal
sfsarp-5-5-3,391.55,29.8674,29.866,5.0,0.002,0.0837,Optimal
sfsarp-5-5-4,27.29,29.8776,29.8762,5.0,0.0042,0.1714,Optimal
sfsarp-5-5-5,5.73,30.1699,30.1685,5.0,0.0111,0.456,Optimal
sfsarp-5-6-1,16.31,32.6279,32.6263,6.0,0.0023,0.0945,Optimal
sfsarp-5-6-2,7.21,32.6748,32.6731,6.0,0.0036,0.1481,Optimal
sfsarp-5-6-3,28.93,32.643,32.6414,6.0,0.0063,0.2603,Optimal
sfsarp-5-6-4,16.25,32.662,32.6604,6.0,0.0081,0.3302,Optimal
sfsarp-5-6-5,152.97,32.6429,32.6413,6.0,0.0055,0.2256,Optimal
sfsarp-5-7-1,567.78,35.4359,35.434,7.0,0.0064,0.2621,Optimal
sfsarp-5-7-2,925.47,35.3759,35.3739,7.0,0.01,0.4103,Optimal
sfsarp-5-7-3,7193.45,35.4306,35.4142,7.0,0.0061,0.2509,Feasible
sfsarp-5-7-4,4.6,35.4107,35.4087,7.0,0.003,0.1234,Optimal
sfsarp-5-7-5,108.65,35.4048,35.4029,7.0,0.0065,0.2652,Optimal
sfsarp-5-8-1,142.9,38.1615,38.1593,8.0,0.0032,0.1325,Optimal
sfsarp-5-8-2,3.81,38.1257,38.1235,8.0,0.0069,0.2836,Optimal
sfsarp-5-8-3,1447.39,38.0646,38.0624,8.0,0.0082,0.3353,Optimal
sfsarp-5-8-4,3.88,38.2153,38.2131,8.0,0.0039,0.1591,Optimal
sfsarp-5-8-5,26.58,38.1726,38.1707,8.0,0.0047,0.1936,Optimal
sfsarp-5-9-1,3267.67,41.2453,41.2428,9.0,0.0028,0.1154,Optimal
sfsarp-5-9-2,7181.78,40.9797,40.9351,9.0,0.0011,0.0437,Feasible
sfsarp-5-9-3,70.36,40.8882,40.8857,9.0,0.0051,0.2093,Optimal
sfsarp-5-9-4,6790.89,40.8419,40.8394,9.0,0.0048,0.1982,Optimal
sfsarp-5-9-5,7170.45,41.0175,41.0004,9.0,0.0025,0.1034,Feasible
sfsarp-6-5-1,5.04,33.0511,33.0498,5.0,0.0065,0.2671,Optimal
sfsarp-6-5-2,9.5,33.0389,33.0375,5.0,0.0054,0.2229,Optimal
sfsarp-6-5-3,0.47,33.207,33.2057,5.0,0.0062,0.2534,Optimal
sfsarp-6-5-4,42.93,33.2579,33.2565,5.0,0.0062,0.2546,Optimal
sfsarp-6-5-5,152.82,33.1021,33.1008,5.0,0.0037,0.1518,Optimal
sfsarp-6-6-1,45.28,35.8675,35.8659,6.0,0.0118,0.485,Optimal
sfsarp-6-6-2,2599.15,35.9059,35.9042,6.0,0.0058,0.2361,Optimal
sfsarp-6-6-3,12.18,35.8691,35.8674,6.0,0.0067,0.2746,Optimal
sfsarp-6-6-4,2.81,36.1694,36.1677,6.0,0.0029,0.1192,Optimal
sfsarp-6-6-5,222.73,35.9248,35.9232,6.0,0.0061,0.2496,Optimal
sfsarp-6-7-1,41.81,38.5951,38.5932,7.0,0.0072,0.2953,Optimal
sfsarp-6-7-2,2.1,38.5967,38.5947,7.0,0.0058,0.2396,Optimal
sfsarp-6-7-3,7187.19,38.7569,38.734,7.0,0.0026,0.108,Feasible
sfsarp-6-7-4,7180.07,38.8125,38.7461,7.0,0.0027,0.1122,Feasible
sfsarp-6-7-5,94.78,38.6496,38.6476,7.0,0.0075,0.3074,Optimal
sfsarp-6-8-1,54.3,41.5568,41.5546,8.0,0.0102,0.4162,Optimal
sfsarp-6-8-2,7199.83,41.3878,41.384,8.0,0.0019,0.0792,Feasible
sfsarp-6-8-3,3.01,41.52,41.5181,8.0,0.0051,0.2091,Optimal
sfsarp-6-8-4,7180.58,41.3227,41.2651,8.0,0.0114,0.4689,Feasible
sfsarp-6-8-5,4771.05,41.3188,41.3166,8.0,0.0084,0.3447,Optimal
sfsarp-6-9-1,2272.44,44.2532,44.2508,9.0,0.0107,0.4391,Optimal
sfsarp-6-9-2,7191.08,44.1131,44.0975,9.0,0.011,0.4502,Feasible
sfsarp-6-9-3,7184.64,44.0319,43.9987,9.0,0.0143,0.5883,Feasible
sfsarp-6-9-4,893.79,44.0514,44.0489,9.0,0.01,0.4099,Optimal
sfsarp-6-9-5,7174.83,44.1589,44.0746,9.0,0.008,0.3283,Feasible
sfsarp-7-5-1,0.55,36.3963,36.395,5.0,0.0083,0.3389,Optimal
sfsarp-7-5-2,54.81,36.3085,36.3071,5.0,0.0089,0.3642,Optimal
sfsarp-7-5-3,5.35,36.4204,36.4192,5.0,0.0052,0.2138,Optimal
sfsarp-7-5-4,0.21,36.4666,36.4653,5.0,0.0111,0.457,Optimal
sfsarp-7-5-5,589.0,36.2671,36.2657,5.0,0.0099,0.4058,Optimal
sfsarp-7-6-1,103.85,39.0779,39.0762,6.0,0.0028,0.116,Optimal
sfsarp-7-6-2,44.03,39.1175,39.1159,6.0,0.0097,0.3983,Optimal
sfsarp-7-6-3,4.33,39.1514,39.1498,6.0,0.0044,0.1818,Optimal
sfsarp-7-6-4,8.47,39.2075,39.2066,6.0,0.0055,0.2251,Optimal
sfsarp-7-6-5,63.18,39.1246,39.1229,6.0,0.0029,0.1206,Optimal
sfsarp-7-7-1,109.56,41.9668,41.9648,7.0,0.006,0.2479,Optimal
sfsarp-7-7-2,34.68,41.8436,41.8417,7.0,0.0077,0.3175,Optimal
sfsarp-7-7-3,61.5,41.8014,41.7995,7.0,0.0082,0.3351,Optimal
sfsarp-7-7-4,1429.58,41.8497,41.8478,7.0,0.0042,0.1712,Optimal
sfsarp-7-7-5,2241.26,41.7818,41.7798,7.0,0.008,0.3278,Optimal
sfsarp-7-8-1,201.68,44.6516,44.6495,8.0,0.0072,0.2942,Optimal
sfsarp-7-8-2,27.84,44.5378,44.5357,8.0,0.0078,0.3196,Optimal
sfsarp-7-8-3,85.93,44.7222,44.72,8.0,0.0114,0.4666,Optimal
sfsarp-7-8-4,7199.09,44.6193,44.6083,8.0,0.0033,0.1363,Feasible
sfsarp-7-8-5,317.63,44.5613,44.5591,8.0,0.0066,0.2701,Optimal
sfsarp-8-5-1,21.18,39.5519,39.5506,5.0,0.0088,0.3628,Optimal
sfsarp-8-5-2,73.5,39.7496,39.7482,5.0,0.0068,0.2783,Optimal
sfsarp-8-5-3,6.26,39.7192,39.7179,5.0,0.007,0.2886,Optimal
sfsarp-8-5-4,1.46,39.6589,39.6576,5.0,0.0055,0.2249,Optimal
sfsarp-8-5-5,8.61,39.5504,39.549,5.0,0.0065,0.2657,Optimal
sfsarp-8-6-1,63.0,42.1641,42.1625,6.0,0.0141,0.5768,Optimal
sfsarp-8-6-2,723.97,42.3493,42.3476,6.0,0.0031,0.1281,Optimal
sfsarp-8-6-3,879.97,42.3404,42.3388,6.0,0.0057,0.232,Optimal
sfsarp-8-6-4,348.24,42.4009,42.3992,6.0,0.0033,0.1361,Optimal
sfsarp-8-6-5,226.19,42.4459,42.4442,6.0,0.0094,0.385,Optimal
sfsarp-8-7-1,6.85,45.1584,45.1564,7.0,0.0108,0.4408,Optimal
sfsarp-8-7-2,1254.19,45.1506,45.1487,7.0,0.0008,0.0336,Optimal
sfsarp-8-7-3,7189.21,45.3029,45.293,7.0,0.0085,0.3488,Feasible
sfsarp-8-7-4,64.01,45.1218,45.1199,7.0,0.0175,0.7189,Optimal
sfsarp-8-7-5,7188.75,45.0906,45.0775,7.0,0.0018,0.0758,Feasible
sfsarp-9-5-1,13.04,42.8576,42.8563,5.0,0.0065,0.2681,Optimal
sfsarp-9-5-2,1.54,42.8172,42.8159,5.0,0.0063,0.2581,Optimal
sfsarp-9-5-3,8.45,42.8468,42.8454,5.0,0.0138,0.5677,Optimal
sfsarp-9-5-4,51.31,42.7981,42.7967,5.0,0.0045,0.1851,Optimal
sfsarp-9-5-5,0.09,42.9282,42.9282,5.0,0.012,0.4931,Optimal
sfsarp-9-6-1,11.23,45.8241,45.8224,6.0,0.0097,0.3969,Optimal
sfsarp-9-6-2,5554.24,45.6357,45.6341,6.0,0.0029,0.1191,Optimal
sfsarp-9-6-3,4.19,45.4094,45.4079,6.0,0.0211,0.8647,Optimal
sfsarp-9-6-4,23.17,45.67,45.6684,6.0,0.0028,0.1135,Optimal
sfsarp-9-6-5,1.07,45.5988,45.5972,6.0,0.0032,0.1327,Optimal
