10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-12-6.tsp ,11,1,1,39.1558,2.88608,4.31342,2,0.48,37.7284,Optimal
grubhub-12-7.tsp ,11,1,1,39.6083,3.00062,3.41734,2,0.18,39.1916,Optimal
grubhub-12-8.tsp ,11,1,1,38.7847,3.19733,3.8962,2,0.32,38.0858,Optimal
grubhub-12-9.tsp ,11,1,1,39.2789,3.14919,3.77752,2,0.29,38.6506,Optimal
grubhub-13-0.tsp ,12,1,1,41.7357,3.03216,3.91644,2,0.31,40.8514,Optimal
grubhub-13-1.tsp ,12,1,1,42.4864,3.27535,4.44728,2,0.3,41.3145,Optimal
grubhub-13-2.tsp ,12,1,1,42.3388,3.25626,3.88884,2,0.48,41.7062,Optimal
grubhub-13-3.tsp ,12,1,1,42.3,2.97655,4.35712,2,0.36,40.9194,Optimal
grubhub-13-4.tsp ,12,1,1,42.2635,3.12097,3.86078,2,0.37,41.5237,Optimal
grubhub-13-5.tsp ,12,1,1,42.4482,3.45131,5.2739,2,0.83,40.6256,Optimal
grubhub-13-6.tsp ,12,1,1,42.2709,3.35503,5.10646,2,0.53,40.5195,Optimal
grubhub-13-7.tsp ,12,1,1,42.6198,2.99813,3.00886,2,0.17,42.609,Optimal
grubhub-13-8.tsp ,12,1,1,42.43,2.99564,5.03194,2,0.47,40.3937,Optimal
grubhub-13-9.tsp ,12,1,1,42.0754,2.78316,3.28808,2,0.28,41.5705,Optimal
grubhub-14-0.tsp ,13,1,1,45.7475,3.11931,4.07836,2,0.53,44.7884,Optimal
grubhub-14-1.tsp ,13,1,1,45.9772,3.00477,3.79316,2,0.64,45.1888,Optimal
grubhub-14-2.tsp ,13,1,1,46.2097,3.07698,5.49746,2,0.33,43.7893,Optimal
grubhub-14-3.tsp ,13,1,1,46.3038,3.14255,4.71086,2,1.35,44.7355,Optimal
grubhub-14-4.tsp ,13,1,1,46.3807,3.0637,3.52544,2,0.11,45.919,Optimal
grubhub-14-5.tsp ,13,1,1,46.1607,2.82632,4.28904,2,0.28,44.698,Optimal
grubhub-14-6.tsp ,13,1,1,46.6042,3.12097,4.57424,2,0.8,45.1509,Optimal
grubhub-14-7.tsp ,13,1,1,45.0886,3.24547,3.70852,2,0.48,44.6255,Optimal
grubhub-14-8.tsp ,13,1,1,46.2508,2.97904,4.9634,2,0.36,44.2664,Optimal
grubhub-14-9.tsp ,13,1,1,46.2035,3.03963,4.1883,2,0.68,45.0548,Optimal
grubhub-15-0.tsp ,14,1,1,49.7661,3.54427,4.76238,2,1.09,48.548,Optimal
grubhub-15-1.tsp ,14,1,1,49.2434,3.26539,4.22694,2,0.78,48.2819,Optimal
grubhub-15-2.tsp ,14,1,1,49.4566,3.42475,4.97858,2,0.91,47.9028,Optimal
grubhub-15-3.tsp ,14,1,1,49.6276,3.45214,5.28034,2,1.57,47.7994,Optimal
grubhub-15-4.tsp ,14,1,1,49.0735,3.05042,4.73478,2,0.69,47.3892,Optimal
grubhub-15-5.tsp ,14,1,1,49.9935,3.29278,5.83602,2,1.68,47.4503,Optimal
grubhub-15-6.tsp ,14,1,1,49.3933,3.11599,4.7748,2,0.44,47.7345,Optimal
grubhub-15-7.tsp ,14,1,1,49.338,3.03714,4.15564,2,0.86,48.2195,Optimal
grubhub-15-8.tsp ,14,1,1,49.8875,3.3874,4.715,2,1.17,48.5599,Optimal
grubhub-15-9.tsp ,14,1,1,49.696,3.20812,5.78128,2,0.64,47.1228,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0,25.49,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,2,28.591,5.98547,3.2729,2,0.19,31.3036,Optimal
grubhub-10-1.tsp ,8,2,2,28.1168,6.34901,3.25542,2,0.45,31.2104,Optimal
grubhub-10-2.tsp ,8,2,2,28.045,6.35565,2.9072,2,0.4,31.4934,Optimal
grubhub-10-3.tsp ,8,2,2,27.7776,6.0112,3.1993,2,0.58,30.5895,Optimal
grubhub-10-4.tsp ,8,2,2,28.8071,6.27016,3.12064,2,0.28,31.9566,Optimal
grubhub-10-5.tsp ,8,2,2,28.3516,6.55153,3.45414,2,1.02,31.449,Optimal
grubhub-10-6.tsp ,8,2,2,28.1236,6.23198,2.47158,2,0.36,31.884,Optimal
grubhub-10-7.tsp ,8,2,2,27.5012,6.38221,3.5696,2,0.35,30.3138,Optimal
grubhub-10-8.tsp ,8,2,2,28.6594,6.04357,2.97942,2,0.58,31.7236,Optimal
grubhub-10-9.tsp ,8,2,2,27.8061,5.96057,3.10362,2,1.3,30.6631,Optimal
grubhub-11-0.tsp ,9,2,2,32.8348,6.37391,3.2591,2,0.14,35.9496,Optimal
grubhub-11-1.tsp ,9,2,2,31.9302,6.13155,3.32304,2,1.63,34.7387,Optimal
grubhub-11-2.tsp ,9,2,2,32.0761,6.725,3.70944,2,0.45,35.0917,Optimal
grubhub-11-3.tsp ,9,2,2,32.0026,6.49924,3.17492,2,0.65,35.3269,Optimal
grubhub-11-4.tsp ,9,2,2,31.8436,6.31996,3.18228,2,1.4,34.9812,Optimal
grubhub-11-5.tsp ,9,2,2,32.4141,6.49011,3.4316,2,0.8,35.4726,Optimal
grubhub-11-6.tsp ,9,2,2,31.7546,6.09254,4.01074,2,2.61,33.8364,Optimal
grubhub-11-7.tsp ,9,2,2,31.3802,6.11329,2.80554,2,0.33,34.6879,Optimal
grubhub-11-8.tsp ,9,2,2,31.8578,5.86927,2.85292,2,1.12,34.8742,Optimal
grubhub-11-9.tsp ,9,2,2,31.9239,6.41624,2.8681,2,0.7,35.4721,Optimal
grubhub-12-0.tsp ,10,2,2,35.4729,5.92156,3.58156,2,1.67,37.8129,Optimal
grubhub-12-1.tsp ,10,2,2,35.022,6.49675,4.30698,2,2.71,37.2118,Optimal
grubhub-12-2.tsp ,10,2,2,34.8533,6.17969,2.75126,2,0.38,38.2817,Optimal
grubhub-12-3.tsp ,10,2,2,34.7963,6.2104,4.10412,2,3.85,36.9026,Optimal
grubhub-12-4.tsp ,10,2,2,34.851,6.1274,4.5977,2,0.94,36.3807,Optimal
grubhub-12-5.tsp ,10,2,2,35.6843,6.41873,4.70994,2,0.72,37.3931,Optimal
grubhub-12-6.tsp ,10,2,2,35.5076,6.22036,4.09308,2,2.06,37.6349,Optimal
grubhub-12-7.tsp ,10,2,2,35.5259,6.96736,3.54568,2,1.65,38.9476,Optimal
grubhub-12-8.tsp ,10,2,2,35.0841,6.60797,3.66298,2,1.71,38.0291,Optimal
grubhub-12-9.tsp ,10,2,2,35.6148,6.50671,3.87596,2,2.05,38.2456,Optimal
grubhub-13-0.tsp ,11,2,2,38.2358,6.15064,4.13264,2,5,40.2538,Optimal
grubhub-13-1.tsp ,11,2,2,39.0406,6.31498,4.32952,2,1.76,41.0261,Optimal
grubhub-13-2.tsp ,11,2,2,38.8001,6.43118,3.81386,2,1.85,41.4174,Optimal
grubhub-13-3.tsp ,11,2,2,38.8223,6.06266,4.11654,2,0.62,40.7684,Optimal
grubhub-13-4.tsp ,11,2,2,38.7682,6.23281,3.5282,2,1.01,41.4728,Optimal
grubhub-13-5.tsp ,11,2,2,39.0725,6.38885,4.8783,2,5.55,40.5831,Optimal
grubhub-13-6.tsp ,11,2,2,38.6462,6.65528,4.85484,2,2.07,40.4466,Optimal
grubhub-13-7.tsp ,11,2,2,39.182,6.02614,3.3028,2,1.64,41.9053,Optimal
grubhub-13-8.tsp ,11,2,2,39.0264,5.97385,4.3953,2,1.48,40.6049,Optimal
grubhub-13-9.tsp ,11,2,2,38.5299,5.96804,3.44632,2,1.23,41.0516,Optimal
grubhub-14-0.tsp ,11,3,3,38.5003,9.71649,4.13678,2,35.86,44.08,Optimal
grubhub-14-1.tsp ,11,3,3,38.8993,9.35544,3.83962,2,23,44.4151,Optimal
grubhub-14-2.tsp ,11,3,3,39.2977,9.18612,5.42754,2,20.2,43.0563,Optimal
grubhub-14-3.tsp ,11,3,3,39.0549,9.74222,4.41186,2,15.03,44.3852,Optimal
grubhub-14-4.tsp ,11,3,3,39.1067,9.69989,3.55902,2,5.68,45.2476,Optimal
grubhub-14-5.tsp ,11,3,3,38.8195,9.56045,4.15748,2,16.14,44.2224,Optimal
grubhub-14-6.tsp ,11,3,3,39.4322,9.60859,4.0871,2,21.06,44.9537,Optimal
grubhub-14-7.tsp ,11,3,3,38.1953,9.32722,4.01258,2,8.54,43.51,Optimal
grubhub-14-8.tsp ,11,3,3,39.1763,9.32473,4.91188,2,28.56,43.5891,Optimal
grubhub-14-9.tsp ,11,3,3,38.9853,9.59448,4.28306,2,67.76,44.2968,Optimal
grubhub-15-0.tsp ,12,3,3,42.4773,10.202,4.68602,2,38.4,47.9933,Optimal
grubhub-15-1.tsp ,12,3,3,42.3211,9.38947,4.11838,2,33.25,47.5922,Optimal
grubhub-15-2.tsp ,12,3,3,42.6106,9.43761,4.71132,2,140.71,47.3369,Optimal
grubhub-15-3.tsp ,12,3,3,42.4801,9.90407,5.24078,2,32.5,47.1434,Optimal
grubhub-15-4.tsp ,12,3,3,41.8355,9.63432,4.55952,2,9.72,46.9102,Optimal
grubhub-15-5.tsp ,12,3,3,42.7355,9.90573,4.75732,2,25,47.8839,Optimal
grubhub-15-6.tsp ,12,3,3,42.5536,9.11972,4.8875,2,38.28,46.7859,Optimal
grubhub-15-7.tsp ,12,3,3,42.1683,9.52144,4.15242,2,30.55,47.5374,Optimal
grubhub-15-8.tsp ,12,3,3,42.7475,9.82854,4.02822,2,22.04,48.5478,Optimal
grubhub-15-9.tsp ,12,3,3,42.5309,9.68578,5.70216,2,34.39,46.5145,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0,25.49,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,3,24.9794,9.26663,4.20072,1,0.28,30.0453,Optimal
grubhub-10-1.tsp ,7,3,3,24.5638,9.54468,3.31246,1,0.34,30.7961,Optimal
grubhub-10-2.tsp ,7,3,3,24.4179,9.65922,3.23978,1,0.2,30.8374,Optimal
grubhub-10-3.tsp ,7,3,3,24.3108,9.08154,3.6478,1,1.44,29.7445,Optimal
grubhub-10-4.tsp ,7,3,3,25.2621,9.45421,3.66252,1,0.1,31.0538,Optimal
grubhub-10-5.tsp ,7,3,3,24.7405,9.83186,4.42382,1,0.9,30.1486,Optimal
grubhub-10-6.tsp ,7,3,3,24.6209,9.35461,3.13582,1,0.13,30.8396,Optimal
grubhub-10-7.tsp ,7,3,3,24.0987,9.35876,3.8042,1,0.54,29.6533,Optimal
grubhub-10-8.tsp ,7,3,3,24.9771,9.42765,4.63726,1,1.67,29.7675,Optimal
grubhub-10-9.tsp ,7,3,3,24.4179,8.91637,3.32902,1,0.63,30.0053,Optimal
grubhub-11-0.tsp ,8,3,3,29.267,9.59116,3.84146,2,0.81,35.0167,Optimal
grubhub-11-1.tsp ,8,3,3,28.2182,9.55879,3.32626,2,4.16,34.4508,Optimal
grubhub-11-2.tsp ,8,3,3,28.6834,9.68744,4.07698,2,2.51,34.2938,Optimal
grubhub-11-3.tsp ,8,3,3,28.5608,9.53306,3.45092,2,0.76,34.6429,Optimal
grubhub-11-4.tsp ,8,3,3,28.1909,9.66088,3.53188,2,2.52,34.3199,Optimal
grubhub-11-5.tsp ,8,3,3,28.7791,9.8053,3.7375,2,1.26,34.8469,Optimal
grubhub-11-6.tsp ,8,3,3,28.1248,9.40026,4.10412,2,2.52,33.4209,Optimal
grubhub-11-7.tsp ,8,3,3,27.9965,9.06245,3.13214,2,1.02,33.9268,Optimal
grubhub-11-8.tsp ,8,3,3,28.4166,8.90226,3.04612,2,2.01,34.2727,Optimal
grubhub-11-9.tsp ,8,3,3,28.3368,9.66171,3.1073,2,3.11,34.8912,Optimal
grubhub-12-0.tsp ,9,3,3,31.7809,9.31975,3.56638,2,3.62,37.5342,Optimal
grubhub-12-1.tsp ,9,3,3,31.5192,9.61938,4.43164,2,18.13,36.707,Optimal
grubhub-12-2.tsp ,9,3,3,31.4195,9.20189,2.96332,2,1.36,37.6581,Optimal
grubhub-12-3.tsp ,9,3,3,31.2228,9.43595,3.95324,2,19.22,36.7055,Optimal
grubhub-12-4.tsp ,9,3,3,31.2097,9.45172,5.04712,2,5.3,35.6143,Optimal
grubhub-12-5.tsp ,9,3,3,31.9695,9.85012,4.738,2,4.03,37.0817,Optimal
grubhub-12-6.tsp ,9,3,3,32.0727,9.24422,4.31572,2,1.72,37.0012,Optimal
grubhub-12-7.tsp ,9,3,3,32.0453,10.0576,3.2407,2,2.17,38.8623,Optimal
grubhub-12-8.tsp ,9,3,3,31.3961,10.0003,3.65102,2,1.93,37.7454,Optimal
grubhub-12-9.tsp ,9,3,3,31.9462,9.87087,4.02684,2,4.27,37.7902,Optimal
grubhub-13-0.tsp ,9,4,4,31.2929,12.3046,4.14368,2,24.33,39.4539,Optimal
grubhub-13-1.tsp ,9,4,4,31.8504,12.8292,4.4091,2,16.83,40.2705,Optimal
grubhub-13-2.tsp ,9,4,4,31.8037,12.6632,3.70622,2,10.6,40.7606,Optimal
grubhub-13-3.tsp ,9,4,4,31.8048,12.3254,4.7311,2,29.92,39.3991,Optimal
grubhub-13-4.tsp ,9,4,4,31.9046,12.2714,3.68966,2,7.94,40.4863,Optimal
grubhub-13-5.tsp ,9,4,4,31.8498,12.9503,5.17086,2,22.95,39.6293,Optimal
grubhub-13-6.tsp ,9,4,4,31.5449,13.04,5.57244,2,32.22,39.0124,Optimal
grubhub-13-7.tsp ,9,4,4,32.136,12.3303,3.49646,2,4.34,40.9698,Optimal
grubhub-13-8.tsp ,9,4,4,31.8344,12.4905,4.50938,2,21.68,39.8156,Optimal
grubhub-13-9.tsp ,9,4,4,31.5426,12.1867,3.83962,2,20.07,39.8897,Optimal
grubhub-14-0.tsp ,10,4,4,35.2015,12.542,4.232,2,69.26,43.5115,Optimal
grubhub-14-1.tsp ,10,4,4,35.3783,12.5046,4.03374,2,23.19,43.8491,Optimal
grubhub-14-2.tsp ,10,4,4,35.8844,12.1784,5.42892,2,30.44,42.6339,Optimal
grubhub-14-3.tsp ,10,4,4,35.6216,12.7636,4.85346,2,11.35,43.5318,Optimal
grubhub-14-4.tsp ,10,4,4,35.4934,12.9835,3.5558,2,5.44,44.9211,Optimal
grubhub-14-5.tsp ,10,4,4,35.1617,12.9088,4.25362,2,39.54,43.8169,Optimal
grubhub-14-6.tsp ,10,4,4,35.8297,12.8765,4.10918,2,40.58,44.597,Optimal
grubhub-14-7.tsp ,10,4,4,34.9006,12.1469,4.30652,2,22.94,42.741,Optimal
grubhub-14-8.tsp ,10,4,4,35.5396,12.6424,5.37786,2,23,42.8041,Optimal
grubhub-14-9.tsp ,10,4,4,35.5949,12.5536,4.23614,2,38.44,43.9123,Optimal
grubhub-15-0.tsp ,11,4,4,39.0503,13.2143,4.8484,2,104.42,47.4162,Optimal
grubhub-15-1.tsp ,11,4,4,38.7248,12.6482,3.99096,2,85.31,47.3821,Optimal
grubhub-15-2.tsp ,11,4,4,39.0703,12.615,4.22464,2,49.22,47.4606,Optimal
grubhub-15-3.tsp ,11,4,4,38.9945,13.0018,5.53334,2,68.06,46.4629,Optimal
grubhub-15-4.tsp ,11,4,4,38.0186,13.2143,5.01814,2,102.02,46.2148,Optimal
grubhub-15-5.tsp ,11,4,4,39.2652,12.981,4.82356,2,133.04,47.4227,Optimal
grubhub-15-6.tsp ,11,4,4,38.8958,12.4681,4.58252,2,25.86,46.7814,Optimal
grubhub-15-7.tsp ,11,4,4,38.767,12.4963,4.50432,2,118.23,46.759,Optimal
grubhub-15-8.tsp ,11,4,4,39.2264,12.9777,3.87412,2,19.31,48.33,Optimal
grubhub-15-9.tsp ,11,4,4,39.2048,12.5511,5.52092,2,44.62,46.235,Optimal
grubhub-debug.tsp ,2,1,1,15.03,25.98,8.28,1,0,32.73,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,4,21.2269,12.7528,4.26788,1,0.46,29.7119,Optimal
grubhub-10-1.tsp ,6,4,4,20.938,12.8466,3.60226,1,0.81,30.1823,Optimal
grubhub-10-2.tsp ,6,4,4,21.0423,12.5968,3.71128,1,0.88,29.9277,Optimal
grubhub-10-3.tsp ,6,4,4,20.543,12.5901,3.74164,1,1.75,29.3914,Optimal
grubhub-10-4.tsp ,6,4,4,21.6955,12.6698,3.87458,1,0.85,30.4907,Optimal
grubhub-10-5.tsp ,6,4,4,21.2931,12.874,4.54894,1,1.4,29.6181,Optimal
grubhub-10-6.tsp ,6,4,4,21.3808,12.0946,3.30326,1,0.7,30.1722,Optimal
grubhub-10-7.tsp ,6,4,4,20.5714,12.5171,4.02684,1,0.6,29.0617,Optimal
grubhub-10-8.tsp ,6,4,4,21.5849,12.3893,3.91736,1,0.7,30.0568,Optimal
grubhub-10-9.tsp ,6,4,4,20.8103,12.1917,3.39894,1,0.81,29.6031,Optimal
grubhub-11-0.tsp ,7,4,4,25.6064,12.9437,4.9059,1,3.84,33.6442,Optimal
grubhub-11-1.tsp ,7,4,4,24.4453,13.0748,4.69844,1,6.25,32.8217,Optimal
grubhub-11-2.tsp ,7,4,4,25.0142,13.0524,5.1681,1,4.06,32.8985,Optimal
grubhub-11-3.tsp ,7,4,4,24.9879,12.7578,4.12528,1,1.16,33.6204,Optimal
grubhub-11-4.tsp ,7,4,4,24.6875,12.7843,4.21176,1,2.68,33.2601,Optimal
grubhub-11-5.tsp ,7,4,4,25.2051,13.0317,3.99188,1,0.89,34.2449,Optimal
grubhub-11-6.tsp ,7,4,4,24.5359,12.6482,5.19386,1,4.46,31.9903,Optimal
grubhub-11-7.tsp ,7,4,4,24.5918,12.0423,3.78672,1,1.6,32.8474,Optimal
grubhub-11-8.tsp ,7,4,4,24.72,12.3071,3.60548,1,0.96,33.4216,Optimal
grubhub-11-9.tsp ,7,4,4,24.7098,12.9653,3.7674,1,2.16,33.9076,Optimal
grubhub-12-0.tsp ,7,5,5,24.7896,15.5443,4.63266,1,6.51,35.7012,Optimal
grubhub-12-1.tsp ,7,5,5,24.7685,15.4936,4.89026,1,6.83,35.3719,Optimal
grubhub-12-2.tsp ,7,5,5,24.1529,15.8273,3.42838,1,0.25,36.5518,Optimal
grubhub-12-3.tsp ,7,5,5,24.4937,15.2787,4.9634,1,20.58,34.809,Optimal
grubhub-12-4.tsp ,7,5,5,24.182,15.7294,6.49198,1,7.91,33.4193,Optimal
grubhub-12-5.tsp ,7,5,5,24.8779,16.2207,5.97816,1,4.27,35.1205,Optimal
grubhub-12-6.tsp ,7,5,5,24.9663,15.6364,4.48408,1,2.01,36.1186,Optimal
grubhub-12-7.tsp ,7,5,5,25.1641,16.1219,4.33044,1,3.11,36.9556,Optimal
grubhub-12-8.tsp ,7,5,5,24.2965,16.3826,5.2348,1,6.07,35.4443,Optimal
grubhub-12-9.tsp ,7,5,5,24.9868,16.0489,4.92246,1,12.28,36.1132,Optimal
grubhub-13-0.tsp ,8,5,5,27.8922,15.2787,4.68004,2,46.42,38.4908,Optimal
grubhub-13-1.tsp ,8,5,5,28.2313,16.1211,4.58528,2,18.45,39.7672,Optimal
grubhub-13-2.tsp ,8,5,5,28.2154,15.9103,4.17358,2,1.97,39.9521,Optimal
grubhub-13-3.tsp ,8,5,5,28.2382,15.5409,4.74352,2,37.94,39.0356,Optimal
grubhub-13-4.tsp ,8,5,5,28.3659,15.4463,3.76556,2,32.97,40.0466,Optimal
grubhub-13-5.tsp ,8,5,5,28.1339,16.3834,4.91464,2,30.52,39.6026,Optimal
grubhub-13-6.tsp ,8,5,5,27.903,16.3651,5.69894,2,41.87,38.5692,Optimal
grubhub-13-7.tsp ,8,5,5,28.6332,15.453,4.03466,2,7.1,40.0515,Optimal
grubhub-13-8.tsp ,8,5,5,28.3317,15.6131,4.4344,2,17.28,39.5104,Optimal
grubhub-13-9.tsp ,8,5,5,27.7759,15.6937,3.7191,2,6.39,39.7505,Optimal
grubhub-14-0.tsp ,8,6,6,27.9475,19.1491,4.84104,2,132.62,42.2556,Optimal
grubhub-14-1.tsp ,8,6,6,28.5887,18.4353,4.36218,2,35.61,42.6619,Optimal
grubhub-14-2.tsp ,8,6,6,29.0909,18.1149,5.6534,2,18.26,41.5525,Optimal
grubhub-14-3.tsp ,8,6,6,28.6879,18.9043,5.5177,2,33.96,42.0745,Optimal
grubhub-14-4.tsp ,8,6,6,28.4474,19.2877,4.29456,2,67.55,43.4406,Optimal
grubhub-14-5.tsp ,8,6,6,28.0934,19.2454,4.85346,2,92.72,42.4853,Optimal
grubhub-14-6.tsp ,8,6,6,28.7426,19.2404,4.59264,2,162.29,43.3904,Optimal
grubhub-14-7.tsp ,8,6,6,27.8797,18.4146,4.79044,2,188.9,41.5038,Optimal
grubhub-14-8.tsp ,8,6,6,28.7689,18.5457,5.13084,2,3.38,42.1837,Optimal
grubhub-14-9.tsp ,8,6,6,28.3995,19.0753,4.45004,2,59.76,43.0247,Optimal
grubhub-15-0.tsp ,9,6,6,31.9872,19.5434,5.30012,2,481.41,46.2304,Optimal
grubhub-15-1.tsp ,9,6,6,31.4668,19.2612,3.96612,2,69.92,46.7618,Optimal
grubhub-15-2.tsp ,9,6,6,31.9085,19.0877,5.10048,2,134.94,45.8958,Optimal
grubhub-15-3.tsp ,9,6,6,31.8595,19.4355,5.65018,2,505.9,45.6448,Optimal
grubhub-15-4.tsp ,9,6,6,31.1225,19.3002,5.46204,2,473.44,44.9607,Optimal
grubhub-15-5.tsp ,9,6,6,32.087,19.4778,5.90272,2,938.19,45.662,Optimal
grubhub-15-6.tsp ,9,6,6,31.8561,18.7632,4.63404,2,133.8,45.9852,Optimal
grubhub-15-7.tsp ,9,6,6,31.9644,18.4461,4.92062,2,233.45,45.4899,Optimal
grubhub-15-8.tsp ,9,6,6,32.1645,19.3052,4.54296,2,96.78,46.9267,Optimal
grubhub-15-9.tsp ,9,6,6,32.2249,18.759,5.83188,2,71.46,45.152,Optimal
grubhub-debug.tsp ,2,1,1,15.03,25.98,8.28,1,0,32.73,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,31.9872,3.01805,3.4776,2,0.12,31.5277,Optimal
grubhub-10-1.tsp ,9,1,1,31.66,3.16745,3.13214,2,0.08,31.6953,Optimal
grubhub-10-2.tsp ,9,1,1,31.4776,3.33511,2.77012,2,0.1,32.0426,Optimal
grubhub-10-3.tsp ,9,1,1,31.1578,3.06702,3.17492,2,0.19,31.0499,Optimal
grubhub-10-4.tsp ,9,1,1,32.3201,3.13259,2.79726,2,0.01,32.6554,Optimal
grubhub-10-5.tsp ,9,1,1,31.8988,3.36416,3.2246,2,0.08,32.0384,Optimal
grubhub-10-6.tsp ,9,1,1,31.5164,3.26954,2.4656,2,0.11,32.3203,Optimal
grubhub-10-7.tsp ,9,1,1,31.0547,3.18571,3.39986,2,0.08,30.8405,Optimal
grubhub-10-8.tsp ,9,1,1,32.1536,2.93339,3.12938,2,0.12,31.9577,Optimal
grubhub-10-9.tsp ,9,1,1,31.1533,3.06453,3.02128,2,0.17,31.1965,Optimal
grubhub-11-0.tsp ,10,1,1,36.569,2.9143,3.52268,2,0.12,35.9606,Optimal
grubhub-11-1.tsp ,10,1,1,35.3247,3.16662,3.41918,2,0.25,35.0721,Optimal
grubhub-11-2.tsp ,10,1,1,35.7448,3.36084,3.50428,2,0.08,35.6013,Optimal
grubhub-11-3.tsp ,10,1,1,35.6051,3.23136,3.16158,2,0.15,35.6749,Optimal
grubhub-11-4.tsp ,10,1,1,35.2756,3.30025,2.94906,2,0.13,35.6268,Optimal
grubhub-11-5.tsp ,10,1,1,36.0776,3.13342,3.1395,2,0.11,36.0716,Optimal
grubhub-11-6.tsp ,10,1,1,35.2095,3.03963,3.93668,2,0.54,34.3125,Optimal
grubhub-11-7.tsp ,10,1,1,34.7558,3.17575,3.05532,2,0.12,34.8762,Optimal
grubhub-11-8.tsp ,10,1,1,35.2135,2.96078,2.78208,2,0.13,35.3922,Optimal
grubhub-11-9.tsp ,10,1,1,35.4951,3.19401,3.07142,2,0.15,35.6177,Optimal
grubhub-12-0.tsp ,11,1,1,38.8805,2.93754,3.5972,2,0.2,38.2208,Optimal
grubhub-12-1.tsp ,11,1,1,38.6416,3.20397,4.3562,2,0.33,37.4894,Optimal
grubhub-12-2.tsp ,11,1,1,38.3065,3.12927,2.6703,2,0.01,38.7654,Optimal
grubhub-12-3.tsp ,11,1,1,38.4216,2.90932,4.24534,2,0.33,37.0856,Optimal
grubhub-12-4.tsp ,11,1,1,38.3737,2.97572,4.92292,2,0.25,36.4265,Optimal
grubhub-12-5.tsp ,11,1,1,39.0543,3.48949,4.7035,2,0.13,37.8403,Optimal
grubhub-12-6.tsp ,11,1,1,39.1558,2.88608,4.32906,2,0.21,37.7128,Optimal
grubhub-12-7.tsp ,11,1,1,39.6083,3.00062,3.5742,2,0.21,39.0348,Optimal
grubhub-12-8.tsp ,11,1,1,38.7847,3.19733,3.8962,2,0.28,38.0858,Optimal
grubhub-12-9.tsp ,11,1,1,39.2789,3.14919,3.8686,2,0.34,38.5595,Optimal
grubhub-13-0.tsp ,12,1,1,41.7357,3.03216,3.91644,2,0.31,40.8514,Optimal
grubhub-13-1.tsp ,12,1,1,42.4864,3.27535,4.70994,2,0.28,41.0518,Optimal
grubhub-13-2.tsp ,12,1,1,42.3388,3.25626,3.88884,2,0.36,41.7062,Optimal
grubhub-13-3.tsp ,12,1,1,42.3,2.97655,4.35712,2,0.36,40.9194,Optimal
grubhub-13-4.tsp ,12,1,1,42.2635,3.12097,3.86078,2,0.34,41.5237,Optimal
grubhub-13-5.tsp ,12,1,1,42.4482,3.45131,5.2739,2,0.84,40.6256,Optimal
grubhub-13-6.tsp ,12,1,1,42.2709,3.35503,5.27252,2,0.39,40.3534,Optimal
grubhub-13-7.tsp ,12,1,1,42.6198,2.99813,3.07602,2,0.23,42.5419,Optimal
grubhub-13-8.tsp ,12,1,1,42.43,2.99564,5.03194,2,0.52,40.3937,Optimal
grubhub-13-9.tsp ,12,1,1,42.0754,2.78316,3.34788,2,0.3,41.5107,Optimal
grubhub-14-0.tsp ,13,1,1,45.7475,3.11931,4.07836,2,0.53,44.7884,Optimal
grubhub-14-1.tsp ,13,1,1,45.9772,3.00477,3.83594,2,0.67,45.146,Optimal
grubhub-14-2.tsp ,13,1,1,46.2097,3.07698,5.52184,2,0.3,43.7649,Optimal
grubhub-14-3.tsp ,13,1,1,46.3038,3.14255,4.82494,2,0.99,44.6214,Optimal
grubhub-14-4.tsp ,13,1,1,46.3807,3.0637,3.72554,2,0.2,45.7189,Optimal
grubhub-14-5.tsp ,13,1,1,46.1607,2.82632,4.50386,2,0.69,44.4832,Optimal
grubhub-14-6.tsp ,13,1,1,46.6042,3.12097,4.72052,2,0.76,45.0046,Optimal
grubhub-14-7.tsp ,13,1,1,45.0886,3.24547,3.7904,2,0.63,44.5436,Optimal
grubhub-14-8.tsp ,13,1,1,46.2508,2.97904,4.9634,2,0.15,44.2664,Optimal
grubhub-14-9.tsp ,13,1,1,46.2035,3.03963,4.1883,2,0.45,45.0548,Optimal
grubhub-15-0.tsp ,14,1,1,49.7661,3.54427,4.8392,2,0.66,48.4712,Optimal
grubhub-15-1.tsp ,14,1,1,49.2434,3.26539,4.25684,2,0.94,48.252,Optimal
grubhub-15-2.tsp ,14,1,1,49.4566,3.42475,4.98272,2,0.81,47.8986,Optimal
