10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-12-6.tsp ,11,1,1,39.1558,1.71152,4.31342,2,0.31,36.5539,Optimal
grubhub-12-7.tsp ,11,1,1,39.6083,1.78328,3.41734,2,0.19,37.9743,Optimal
grubhub-12-8.tsp ,11,1,1,38.7847,1.90652,3.8962,2,0.37,36.795,Optimal
grubhub-12-9.tsp ,11,1,1,39.2789,1.87636,3.77752,2,0.28,37.3777,Optimal
grubhub-13-0.tsp ,12,1,1,41.7357,1.80304,3.91644,2,0.33,39.6223,Optimal
grubhub-13-1.tsp ,12,1,1,42.4864,1.9554,4.44728,2,0.33,39.9945,Optimal
grubhub-13-2.tsp ,12,1,1,42.3388,1.94344,3.88884,2,0.4,40.3934,Optimal
grubhub-13-3.tsp ,12,1,1,42.3,1.7682,4.35712,2,0.51,39.7111,Optimal
grubhub-13-4.tsp ,12,1,1,42.2635,1.85868,3.86078,2,0.32,40.2614,Optimal
grubhub-13-5.tsp ,12,1,1,42.4482,2.06564,5.2739,2,0.78,39.2399,Optimal
grubhub-13-6.tsp ,12,1,1,42.2709,2.00532,5.10646,2,0.33,39.1698,Optimal
grubhub-13-7.tsp ,12,1,1,42.6198,1.78172,3.00886,2,0.2,41.3926,Optimal
grubhub-13-8.tsp ,12,1,1,42.43,1.78016,5.03194,2,0.58,39.1782,Optimal
grubhub-13-9.tsp ,12,1,1,42.0754,1.64704,3.28808,2,0.23,40.4344,Optimal
grubhub-14-0.tsp ,13,1,1,45.7475,1.85764,4.07836,2,0.53,43.5268,Optimal
grubhub-14-1.tsp ,13,1,1,45.9772,1.78588,3.79316,2,0.71,43.9699,Optimal
grubhub-14-2.tsp ,13,1,1,46.2097,1.83112,5.49746,2,0.34,42.5434,Optimal
grubhub-14-3.tsp ,13,1,1,46.3038,1.8722,4.71086,2,1.08,43.4651,Optimal
grubhub-14-4.tsp ,13,1,1,46.3807,1.8228,3.52544,2,0.13,44.6781,Optimal
grubhub-14-5.tsp ,13,1,1,46.1607,1.67408,4.28904,2,0.27,43.5458,Optimal
grubhub-14-6.tsp ,13,1,1,46.6042,1.85868,4.57424,2,0.78,43.8886,Optimal
grubhub-14-7.tsp ,13,1,1,45.0886,1.93668,3.70852,2,0.46,43.3167,Optimal
grubhub-14-8.tsp ,13,1,1,46.2508,1.76976,4.9634,2,0.29,43.0572,Optimal
grubhub-14-9.tsp ,13,1,1,46.2035,1.80772,4.1883,2,0.8,43.8229,Optimal
grubhub-15-0.tsp ,14,1,1,49.7661,2.12388,4.76238,2,1.13,47.1276,Optimal
grubhub-15-1.tsp ,14,1,1,49.2434,1.94916,4.22694,2,0.91,46.9656,Optimal
grubhub-15-2.tsp ,14,1,1,49.4566,2.049,4.97858,2,1.05,46.527,Optimal
grubhub-15-3.tsp ,14,1,1,49.6276,2.06616,5.28034,2,1.56,46.4134,Optimal
grubhub-15-4.tsp ,14,1,1,49.0735,1.81448,4.73478,2,0.61,46.1532,Optimal
grubhub-15-5.tsp ,14,1,1,49.9935,1.96632,5.83602,2,1.65,46.1238,Optimal
grubhub-15-6.tsp ,14,1,1,49.3933,1.85556,4.7748,2,0.42,46.4741,Optimal
grubhub-15-7.tsp ,14,1,1,49.338,1.80616,4.15564,2,0.52,46.9885,Optimal
grubhub-15-8.tsp ,14,1,1,49.8875,2.0256,4.715,2,1.19,47.1981,Optimal
grubhub-15-9.tsp ,14,1,1,49.696,1.91328,5.78128,2,0.73,45.828,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0,25.49,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,2,28.591,3.55668,3.2729,2,0.17,28.8748,Optimal
grubhub-10-1.tsp ,8,2,2,28.1168,3.78444,3.25542,2,0.5,28.6458,Optimal
grubhub-10-2.tsp ,8,2,2,28.045,3.7886,2.9072,2,0.26,28.9264,Optimal
grubhub-10-3.tsp ,8,2,2,27.7776,3.5728,3.1993,2,0.75,28.1511,Optimal
grubhub-10-4.tsp ,8,2,2,28.8071,3.73504,3.12064,2,0.23,29.4215,Optimal
grubhub-10-5.tsp ,8,2,2,28.3516,3.91132,3.45414,2,1.11,28.8088,Optimal
grubhub-10-6.tsp ,8,2,2,28.1236,3.71112,2.47158,2,0.59,29.3632,Optimal
grubhub-10-7.tsp ,8,2,2,27.5012,3.80524,3.5696,2,0.37,27.7368,Optimal
grubhub-10-8.tsp ,8,2,2,28.6594,3.59308,2.97942,2,0.58,29.2731,Optimal
grubhub-10-9.tsp ,8,2,2,27.8061,3.54108,3.10362,2,1.35,28.2436,Optimal
grubhub-11-0.tsp ,9,2,2,32.8348,3.80004,3.2591,2,0.19,33.3757,Optimal
grubhub-11-1.tsp ,9,2,2,31.9302,3.6482,3.32304,2,1.81,32.2554,Optimal
grubhub-11-2.tsp ,9,2,2,32.0761,4.02,3.70944,2,0.69,32.3867,Optimal
grubhub-11-3.tsp ,9,2,2,32.0026,3.87856,3.17492,2,0.56,32.7062,Optimal
grubhub-11-4.tsp ,9,2,2,31.8436,3.76624,3.18228,2,1.35,32.4275,Optimal
grubhub-11-5.tsp ,9,2,2,32.4141,3.87284,3.4316,2,1.06,32.8554,Optimal
grubhub-11-6.tsp ,9,2,2,31.7546,3.62376,4.01074,2,2.05,31.3677,Optimal
grubhub-11-7.tsp ,9,2,2,31.3802,3.63676,2.80554,2,0.36,32.2114,Optimal
grubhub-11-8.tsp ,9,2,2,31.8578,3.48388,2.85292,2,1.03,32.4888,Optimal
grubhub-11-9.tsp ,9,2,2,31.9239,3.82656,2.8681,2,0.86,32.8824,Optimal
grubhub-12-0.tsp ,10,2,2,35.4729,3.51664,3.58156,2,1.57,35.4079,Optimal
grubhub-12-1.tsp ,10,2,2,35.022,3.877,4.30698,2,2.27,34.592,Optimal
grubhub-12-2.tsp ,10,2,2,34.8533,3.67836,2.75126,2,0.48,35.7804,Optimal
grubhub-12-3.tsp ,10,2,2,34.7963,3.6976,4.10412,2,3.47,34.3898,Optimal
grubhub-12-4.tsp ,10,2,2,34.851,3.6456,4.5977,2,0.92,33.8989,Optimal
grubhub-12-5.tsp ,10,2,2,35.6843,3.82812,4.70994,2,0.74,34.8025,Optimal
grubhub-12-6.tsp ,10,2,2,35.5076,3.70384,4.09308,2,1.9,35.1184,Optimal
grubhub-12-7.tsp ,10,2,2,35.5259,4.17184,3.54568,2,1.9,36.152,Optimal
grubhub-12-8.tsp ,10,2,2,35.0841,3.94668,3.66298,2,1.61,35.3678,Optimal
grubhub-12-9.tsp ,10,2,2,35.6148,3.88324,3.87596,2,1.92,35.6221,Optimal
grubhub-13-0.tsp ,11,2,2,38.2358,3.66016,4.13264,2,5.23,37.7633,Optimal
grubhub-13-1.tsp ,11,2,2,39.0406,3.76312,4.32952,2,1.43,38.4742,Optimal
grubhub-13-2.tsp ,11,2,2,38.8001,3.83592,3.81386,2,1.91,38.8221,Optimal
grubhub-13-3.tsp ,11,2,2,38.8223,3.60504,4.11654,2,0.34,38.3108,Optimal
grubhub-13-4.tsp ,11,2,2,38.7682,3.71164,3.5282,2,0.59,38.9516,Optimal
grubhub-13-5.tsp ,11,2,2,39.0725,3.8094,4.8783,2,5.74,38.0036,Optimal
grubhub-13-6.tsp ,11,2,2,38.6462,3.97632,4.85484,2,2.01,37.7677,Optimal
grubhub-13-7.tsp ,11,2,2,39.182,3.58216,3.3028,2,1.48,39.4613,Optimal
grubhub-13-8.tsp ,11,2,2,39.0264,3.5494,4.3953,2,1.7,38.1805,Optimal
grubhub-13-9.tsp ,11,2,2,38.5299,3.54576,3.44632,2,1.17,38.6293,Optimal
grubhub-14-0.tsp ,11,3,3,38.5003,5.79756,4.13678,2,43.13,40.161,Optimal
grubhub-14-1.tsp ,11,3,3,38.8993,5.57136,3.83962,2,21.13,40.631,Optimal
grubhub-14-2.tsp ,11,3,3,39.2977,5.46528,5.42754,2,18.25,39.3354,Optimal
grubhub-14-3.tsp ,11,3,3,39.0549,5.81368,4.41186,2,13.46,40.4567,Optimal
grubhub-14-4.tsp ,11,3,3,39.1067,5.78716,3.55902,2,3.61,41.3349,Optimal
grubhub-14-5.tsp ,11,3,3,38.8195,5.6998,4.15748,2,15.76,40.3618,Optimal
grubhub-14-6.tsp ,11,3,3,39.4322,5.72996,4.0871,2,24.33,41.0751,Optimal
grubhub-14-7.tsp ,11,3,3,38.1953,5.55368,4.01258,2,6.9,39.7364,Optimal
grubhub-14-8.tsp ,11,3,3,39.1763,5.55212,4.91188,2,21.92,39.8165,Optimal
grubhub-14-9.tsp ,11,3,3,38.9853,5.72112,4.28306,2,68.11,40.4234,Optimal
grubhub-15-0.tsp ,12,3,3,42.4773,6.10176,4.68602,2,41.72,43.893,Optimal
grubhub-15-1.tsp ,12,3,3,42.3211,5.59268,4.11838,2,25.83,43.7954,Optimal
grubhub-15-2.tsp ,12,3,3,42.6106,5.62284,4.71132,2,92.55,43.5222,Optimal
grubhub-15-3.tsp ,12,3,3,42.4801,5.91508,5.24078,2,36.16,43.1544,Optimal
grubhub-15-4.tsp ,12,3,3,41.8355,5.74608,4.55952,2,8.62,43.022,Optimal
grubhub-15-5.tsp ,12,3,3,42.7355,5.91612,4.75732,2,29.92,43.8943,Optimal
grubhub-15-6.tsp ,12,3,3,42.5536,5.42368,4.8875,2,32.33,43.0898,Optimal
grubhub-15-7.tsp ,12,3,3,42.1683,5.67536,4.15242,2,31.17,43.6913,Optimal
grubhub-15-8.tsp ,12,3,3,42.7475,5.86776,4.02822,2,21.9,44.587,Optimal
grubhub-15-9.tsp ,12,3,3,42.5309,5.77832,5.70216,2,34.48,42.607,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0,25.49,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,3,24.9794,5.51572,4.20072,1,0.42,26.2944,Optimal
grubhub-10-1.tsp ,7,3,3,24.5638,5.68992,3.31246,1,0.28,26.9413,Optimal
grubhub-10-2.tsp ,7,3,3,24.4179,5.76168,3.23978,1,0.22,26.9398,Optimal
grubhub-10-3.tsp ,7,3,3,24.3108,5.39976,3.6478,1,1.57,26.0627,Optimal
grubhub-10-4.tsp ,7,3,3,25.2621,5.63324,3.66252,1,0.2,27.2328,Optimal
grubhub-10-5.tsp ,7,3,3,24.7405,5.86984,4.42382,1,0.82,26.1866,Optimal
grubhub-10-6.tsp ,7,3,3,24.6209,5.57084,3.13582,1,0.12,27.0559,Optimal
grubhub-10-7.tsp ,7,3,3,24.0987,5.57344,3.8042,1,0.5,25.868,Optimal
grubhub-10-8.tsp ,7,3,3,24.9771,5.6166,4.63726,1,1.41,25.9564,Optimal
grubhub-10-9.tsp ,7,3,3,24.4179,5.29628,3.32902,1,0.63,26.3852,Optimal
grubhub-11-0.tsp ,8,3,3,29.267,5.71904,3.84146,2,0.74,31.1446,Optimal
grubhub-11-1.tsp ,8,3,3,28.2182,5.69876,3.32626,2,5.3,30.5907,Optimal
grubhub-11-2.tsp ,8,3,3,28.6834,5.77936,4.07698,2,1.91,30.3857,Optimal
grubhub-11-3.tsp ,8,3,3,28.5608,5.68264,3.45092,2,0.67,30.7925,Optimal
grubhub-11-4.tsp ,8,3,3,28.1909,5.76272,3.53188,2,2.43,30.4217,Optimal
grubhub-11-5.tsp ,8,3,3,28.7791,5.8532,3.7375,2,1.35,30.8948,Optimal
grubhub-11-6.tsp ,8,3,3,28.1248,5.59944,4.10412,2,2.85,29.6201,Optimal
grubhub-11-7.tsp ,8,3,3,27.9965,5.3878,3.13214,2,0.67,30.2522,Optimal
grubhub-11-8.tsp ,8,3,3,28.4166,5.28744,3.04612,2,1.58,30.6579,Optimal
grubhub-11-9.tsp ,8,3,3,28.3368,5.76324,3.1073,2,3.49,30.9927,Optimal
grubhub-12-0.tsp ,9,3,3,31.7809,5.549,3.56638,2,3.73,33.7635,Optimal
grubhub-12-1.tsp ,9,3,3,31.5192,5.73672,4.43164,2,9.09,32.8243,Optimal
grubhub-12-2.tsp ,9,3,3,31.4195,5.47516,2.96332,2,1.33,33.9313,Optimal
grubhub-12-3.tsp ,9,3,3,31.2228,5.6218,3.95324,2,21.26,32.8914,Optimal
grubhub-12-4.tsp ,9,3,3,31.2097,5.63168,5.04712,2,5.37,31.7943,Optimal
grubhub-12-5.tsp ,9,3,3,31.9695,5.88128,4.738,2,4.26,33.1128,Optimal
grubhub-12-6.tsp ,9,3,3,32.0727,5.50168,4.31572,2,2.16,33.2587,Optimal
grubhub-12-7.tsp ,9,3,3,32.0453,6.01128,3.2407,2,3.12,34.8159,Optimal
grubhub-12-8.tsp ,9,3,3,31.3961,5.9754,3.65102,2,2.34,33.7205,Optimal
grubhub-12-9.tsp ,9,3,3,31.9462,5.89428,4.02684,2,4.88,33.8136,Optimal
grubhub-13-0.tsp ,9,4,4,31.2929,7.3224,4.14368,2,32.97,34.4717,Optimal
grubhub-13-1.tsp ,9,4,4,31.8504,7.65104,4.4091,2,14.04,35.0923,Optimal
grubhub-13-2.tsp ,9,4,4,31.8037,7.54704,3.70622,2,5.71,35.6445,Optimal
grubhub-13-3.tsp ,9,4,4,31.8048,7.3354,4.7311,2,23.84,34.4091,Optimal
grubhub-13-4.tsp ,9,4,4,31.9046,7.3016,3.68966,2,8.89,35.5165,Optimal
grubhub-13-5.tsp ,9,4,4,31.8498,7.72696,5.17086,2,19.56,34.4059,Optimal
grubhub-13-6.tsp ,9,4,4,31.5449,7.78312,5.57244,2,26.91,33.7556,Optimal
grubhub-13-7.tsp ,9,4,4,32.136,7.33852,3.49646,2,8.87,35.978,Optimal
grubhub-13-8.tsp ,9,4,4,31.8344,7.43888,4.50938,2,34.18,34.7639,Optimal
grubhub-13-9.tsp ,9,4,4,31.5426,7.24856,3.83962,2,20.6,34.9515,Optimal
grubhub-14-0.tsp ,10,4,4,35.2015,7.47112,4.232,2,78.93,38.4407,Optimal
grubhub-14-1.tsp ,10,4,4,35.3783,7.44772,4.03374,2,22.34,38.7922,Optimal
grubhub-14-2.tsp ,10,4,4,35.8844,7.24336,5.42892,2,27.87,37.6989,Optimal
grubhub-14-3.tsp ,10,4,4,35.6216,7.60996,4.85346,2,22.36,38.3781,Optimal
grubhub-14-4.tsp ,10,4,4,35.4934,7.74776,3.5558,2,2.49,39.6853,Optimal
grubhub-14-5.tsp ,10,4,4,35.1617,7.70096,4.25362,2,39.99,38.609,Optimal
grubhub-14-6.tsp ,10,4,4,35.8297,7.68068,4.10918,2,38.05,39.4012,Optimal
grubhub-14-7.tsp ,10,4,4,34.9006,7.2236,4.30652,2,24.77,37.8177,Optimal
grubhub-14-8.tsp ,10,4,4,35.5396,7.53404,5.37786,2,30.33,37.6957,Optimal
grubhub-14-9.tsp ,10,4,4,35.5949,7.4784,4.23614,2,94.13,38.8371,Optimal
grubhub-15-0.tsp ,11,4,4,39.0503,7.89232,4.8484,2,130.47,42.0942,Optimal
grubhub-15-1.tsp ,11,4,4,38.7248,7.53768,3.99096,2,82.9,42.2716,Optimal
grubhub-15-2.tsp ,11,4,4,39.0703,7.51688,4.22464,2,39.54,42.3625,Optimal
grubhub-15-3.tsp ,11,4,4,38.9945,7.7592,5.53334,2,76.98,41.2203,Optimal
grubhub-15-4.tsp ,11,4,4,38.0186,7.89232,5.01814,2,73.11,40.8928,Optimal
grubhub-15-5.tsp ,11,4,4,39.2652,7.7462,4.82356,2,137.8,42.1878,Optimal
grubhub-15-6.tsp ,11,4,4,38.8958,7.42484,4.58252,2,31.96,41.7382,Optimal
grubhub-15-7.tsp ,11,4,4,38.767,7.44252,4.50432,2,145.63,41.7052,Optimal
grubhub-15-8.tsp ,11,4,4,39.2264,7.74412,3.87412,2,32.24,43.0964,Optimal
grubhub-15-9.tsp ,11,4,4,39.2048,7.47684,5.52092,2,48.13,41.1607,Optimal
grubhub-debug.tsp ,2,1,1,15.03,16.18,8.28,1,0,22.93,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,4,21.2269,7.6032,4.26788,1,0.79,24.5623,Optimal
grubhub-10-1.tsp ,6,4,4,20.938,7.66196,3.60226,1,1.03,24.9977,Optimal
grubhub-10-2.tsp ,6,4,4,21.0423,7.50544,3.71128,1,0.86,24.8364,Optimal
grubhub-10-3.tsp ,6,4,4,20.543,7.50128,3.74164,1,1.76,24.3026,Optimal
grubhub-10-4.tsp ,6,4,4,21.6955,7.5512,3.87458,1,0.39,25.3721,Optimal
grubhub-10-5.tsp ,6,4,4,21.2931,7.67912,4.54894,1,1.4,24.4232,Optimal
grubhub-10-6.tsp ,6,4,4,21.3808,7.19084,3.30326,1,0.65,25.2684,Optimal
grubhub-10-7.tsp ,6,4,4,20.5714,7.45552,4.02684,1,0.53,24.0001,Optimal
grubhub-10-8.tsp ,6,4,4,21.5849,7.37544,3.91736,1,0.94,25.043,Optimal
grubhub-10-9.tsp ,6,4,4,20.8103,7.25168,3.39894,1,1.17,24.663,Optimal
grubhub-11-0.tsp ,7,4,4,25.6064,7.7228,4.9059,1,3.9,28.4233,Optimal
grubhub-11-1.tsp ,7,4,4,24.4453,7.80496,4.69844,1,8.18,27.5518,Optimal
grubhub-11-2.tsp ,7,4,4,25.0142,7.79092,5.1681,1,3.09,27.637,Optimal
grubhub-11-3.tsp ,7,4,4,24.9879,7.60632,4.12528,1,1.24,28.469,Optimal
grubhub-11-4.tsp ,7,4,4,24.6875,7.62296,4.21176,1,2.26,28.0987,Optimal
grubhub-11-5.tsp ,7,4,4,25.2051,7.77792,3.99188,1,1.25,28.9911,Optimal
grubhub-11-6.tsp ,7,4,4,24.5359,7.53768,5.19386,1,2.76,26.8797,Optimal
grubhub-11-7.tsp ,7,4,4,24.5918,7.15808,3.78672,1,1,27.9631,Optimal
grubhub-11-8.tsp ,7,4,4,24.72,7.32396,3.60548,1,0.73,28.4385,Optimal
grubhub-11-9.tsp ,7,4,4,24.7098,7.73632,3.7674,1,2.48,28.6787,Optimal
grubhub-12-0.tsp ,7,5,5,24.7896,9.25544,4.63266,1,5.48,29.4123,Optimal
grubhub-12-1.tsp ,7,5,5,24.7685,9.22372,4.89026,1,2.79,29.1019,Optimal
grubhub-12-2.tsp ,7,5,5,24.1529,9.43276,3.42838,1,0.2,30.1573,Optimal
grubhub-12-3.tsp ,7,5,5,24.4937,9.08904,4.9634,1,29.82,28.6194,Optimal
grubhub-12-4.tsp ,7,5,5,24.182,9.3714,6.49198,1,11.27,27.0614,Optimal
grubhub-12-5.tsp ,7,5,4,24.8779,7.58968,3.82858,1,8.68,28.639,Optimal
grubhub-12-6.tsp ,7,5,5,24.9663,9.31316,4.48408,1,1.36,29.7953,Optimal
grubhub-12-7.tsp ,7,5,5,25.1641,9.61736,4.33044,1,4.27,30.451,Optimal
grubhub-12-8.tsp ,7,5,5,24.2965,9.78064,5.2348,1,6.06,28.8424,Optimal
grubhub-12-9.tsp ,7,5,5,24.9868,9.5716,4.92246,1,17.31,29.6359,Optimal
grubhub-13-0.tsp ,8,5,5,27.8922,9.08904,4.68004,2,33.87,32.3012,Optimal
grubhub-13-1.tsp ,8,5,5,28.2313,9.61684,4.58528,2,9.15,33.2629,Optimal
grubhub-13-2.tsp ,8,5,5,28.2154,9.48476,4.17358,2,2.49,33.5266,Optimal
grubhub-13-3.tsp ,8,5,5,28.2382,9.25336,4.74352,2,50.41,32.748,Optimal
grubhub-13-4.tsp ,8,5,5,28.3659,9.19408,3.76556,2,28.9,33.7944,Optimal
grubhub-13-5.tsp ,8,5,5,28.1339,9.78116,4.91464,2,39.31,33.0004,Optimal
grubhub-13-6.tsp ,8,5,5,27.903,9.76972,5.69894,2,34.57,31.9738,Optimal
grubhub-13-7.tsp ,8,5,5,28.6332,9.19824,4.03466,2,10.36,33.7968,Optimal
grubhub-13-8.tsp ,8,5,5,28.3317,9.2986,4.4344,2,14.76,33.1959,Optimal
grubhub-13-9.tsp ,8,5,5,27.7759,9.34904,3.7191,2,4.41,33.4059,Optimal
grubhub-14-0.tsp ,8,6,6,27.9475,11.4173,4.84104,2,128.08,34.5237,Optimal
grubhub-14-1.tsp ,8,6,6,28.5887,10.9701,4.36218,2,61.34,35.1966,Optimal
grubhub-14-2.tsp ,8,6,6,29.0909,10.7694,5.6534,2,34.35,34.2069,Optimal
grubhub-14-3.tsp ,8,6,6,28.6879,11.2639,5.5177,2,33.9,34.4341,Optimal
grubhub-14-4.tsp ,8,6,6,28.4474,11.5041,4.29456,2,93.1,35.6569,Optimal
grubhub-14-5.tsp ,8,6,6,28.0934,11.4776,4.85346,2,94.49,34.7176,Optimal
grubhub-14-6.tsp ,8,6,6,28.7426,11.4745,4.59264,2,117.07,35.6245,Optimal
grubhub-14-7.tsp ,8,6,6,27.8797,10.9571,4.79044,2,97.06,34.0463,Optimal
grubhub-14-8.tsp ,8,6,6,28.7689,11.0392,5.13084,2,4.17,34.6773,Optimal
grubhub-14-9.tsp ,8,6,6,28.3995,11.371,4.45004,2,30.52,35.3205,Optimal
grubhub-15-0.tsp ,9,6,6,31.9872,11.6643,5.30012,2,537.17,38.3514,Optimal
grubhub-15-1.tsp ,9,6,6,31.4668,11.4875,3.96612,2,49.47,38.9881,Optimal
grubhub-15-2.tsp ,9,6,6,31.9085,11.3788,5.10048,2,131.96,38.1869,Optimal
grubhub-15-3.tsp ,9,6,6,31.8595,11.5967,5.65018,2,599.09,37.806,Optimal
grubhub-15-4.tsp ,9,6,6,31.1225,11.5119,5.46204,2,473.82,37.1724,Optimal
grubhub-15-5.tsp ,9,6,6,32.087,11.6232,5.90272,2,848.76,37.8074,Optimal
grubhub-15-6.tsp ,9,6,6,31.8561,11.1755,4.63404,2,96.41,38.3975,Optimal
grubhub-15-7.tsp ,9,6,6,31.9644,10.9768,4.92062,2,193.56,38.0206,Optimal
grubhub-15-8.tsp ,9,6,6,32.1645,11.515,4.54296,2,107.35,39.1365,Optimal
grubhub-15-9.tsp ,9,6,6,32.2249,11.1729,5.83188,2,49.5,37.5659,Optimal
grubhub-debug.tsp ,2,1,1,15.03,16.18,8.28,1,0,22.93,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,31.9872,1.7942,3.4776,2,0.14,30.3038,Optimal
grubhub-10-1.tsp ,9,1,1,31.66,1.8878,3.1303,2,0.09,30.4175,Optimal
grubhub-10-2.tsp ,9,1,1,31.4776,1.99284,2.77012,2,0.06,30.7003,Optimal
grubhub-10-3.tsp ,9,1,1,31.1578,1.82488,3.17492,2,0.2,29.8078,Optimal
grubhub-10-4.tsp ,9,1,1,32.3201,1.86596,2.79726,2,0.02,31.3888,Optimal
grubhub-10-5.tsp ,9,1,1,31.8988,2.01104,3.2246,2,0.08,30.6853,Optimal
grubhub-10-6.tsp ,9,1,1,31.5164,1.95176,2.4656,2,0.13,31.0025,Optimal
grubhub-10-7.tsp ,9,1,1,31.0547,1.89924,3.39986,2,0.07,29.5541,Optimal
grubhub-10-8.tsp ,9,1,1,32.1536,1.74116,3.12938,2,0.1,30.7654,Optimal
grubhub-10-9.tsp ,9,1,1,31.1533,1.82332,3.02128,2,0.13,29.9553,Optimal
grubhub-11-0.tsp ,10,1,1,36.569,1.7292,3.52268,2,0.12,34.7755,Optimal
grubhub-11-1.tsp ,10,1,1,35.3247,1.88728,3.41918,2,0.23,33.7928,Optimal
grubhub-11-2.tsp ,10,1,1,35.7448,2.00896,3.50428,2,0.08,34.2494,Optimal
grubhub-11-3.tsp ,10,1,1,35.6051,1.92784,3.16158,2,0.14,34.3714,Optimal
grubhub-11-4.tsp ,10,1,1,35.2756,1.971,2.94906,2,0.08,34.2976,Optimal
grubhub-11-5.tsp ,10,1,1,36.0776,1.86648,3.1395,2,0.09,34.8046,Optimal
grubhub-11-6.tsp ,10,1,1,35.2095,1.80772,3.93668,2,0.38,33.0806,Optimal
grubhub-11-7.tsp ,10,1,1,34.7558,1.893,3.05532,2,0.12,33.5935,Optimal
grubhub-11-8.tsp ,10,1,1,35.2135,1.75832,2.78208,2,0.12,34.1898,Optimal
grubhub-11-9.tsp ,10,1,1,35.4951,1.90444,3.07142,2,0.14,34.3281,Optimal
grubhub-12-0.tsp ,11,1,1,38.8805,1.74376,3.5972,2,0.24,37.027,Optimal
grubhub-12-1.tsp ,11,1,1,38.6416,1.91068,4.3562,2,0.31,36.1961,Optimal
grubhub-12-2.tsp ,11,1,1,38.3065,1.86388,2.6703,2,0.01,37.5,Optimal
grubhub-12-3.tsp ,11,1,1,38.4216,1.72608,4.24534,2,0.36,35.9023,Optimal
grubhub-12-4.tsp ,11,1,1,38.3737,1.76768,4.92292,2,0.32,35.2185,Optimal
grubhub-12-5.tsp ,11,1,1,39.0543,2.08956,4.7035,2,0.11,36.4404,Optimal
grubhub-12-6.tsp ,11,1,1,39.1558,1.71152,4.32906,2,0.23,36.5382,Optimal
grubhub-12-7.tsp ,11,1,1,39.6083,1.78328,3.5742,2,0.29,37.8174,Optimal
grubhub-12-8.tsp ,11,1,1,38.7847,1.90652,3.8962,2,0.23,36.795,Optimal
grubhub-12-9.tsp ,11,1,1,39.2789,1.87636,3.8686,2,0.33,37.2866,Optimal
grubhub-13-0.tsp ,12,1,1,41.7357,1.80304,3.91644,2,0.45,39.6223,Optimal
grubhub-13-1.tsp ,12,1,1,42.4864,1.9554,4.70994,2,0.42,39.7319,Optimal
grubhub-13-2.tsp ,12,1,1,42.3388,1.94344,3.88884,2,0.37,40.3934,Optimal
grubhub-13-3.tsp ,12,1,1,42.3,1.7682,4.35712,2,0.35,39.7111,Optimal
grubhub-13-4.tsp ,12,1,1,42.2635,1.85868,3.86078,2,0.3,40.2614,Optimal
grubhub-13-5.tsp ,12,1,1,42.4482,2.06564,5.2739,2,0.75,39.2399,Optimal
grubhub-13-6.tsp ,12,1,1,42.2709,2.00532,5.27252,2,0.32,39.0037,Optimal
grubhub-13-7.tsp ,12,1,1,42.6198,1.78172,3.07602,2,0.22,41.3255,Optimal
grubhub-13-8.tsp ,12,1,1,42.43,1.78016,5.03194,2,0.54,39.1782,Optimal
grubhub-13-9.tsp ,12,1,1,42.0754,1.64704,3.34788,2,0.24,40.3746,Optimal
grubhub-14-0.tsp ,13,1,1,45.7475,1.85764,4.07836,2,0.49,43.5268,Optimal
grubhub-14-1.tsp ,13,1,1,45.9772,1.78588,3.83594,2,0.59,43.9271,Optimal
grubhub-14-2.tsp ,13,1,1,46.2097,1.83112,5.52184,2,0.29,42.519,Optimal
grubhub-14-3.tsp ,13,1,1,46.3038,1.8722,4.82494,2,0.99,43.3511,Optimal
grubhub-14-4.tsp ,13,1,1,46.3807,1.8228,3.72554,2,0.18,44.478,Optimal
grubhub-14-5.tsp ,13,1,1,46.1607,1.67408,4.50386,2,0.67,43.331,Optimal
grubhub-14-6.tsp ,13,1,1,46.6042,1.85868,4.72052,2,0.69,43.7424,Optimal
grubhub-14-7.tsp ,13,1,1,45.0886,1.93668,3.7904,2,0.51,43.2348,Optimal
grubhub-14-8.tsp ,13,1,1,46.2508,1.76976,4.9634,2,0.2,43.0572,Optimal
grubhub-14-9.tsp ,13,1,1,46.2035,1.80772,4.1883,2,0.43,43.8229,Optimal
grubhub-15-0.tsp ,14,1,1,49.7661,2.12388,4.8392,2,0.83,47.0508,Optimal
grubhub-15-1.tsp ,14,1,1,49.2434,1.94916,4.25684,2,0.86,46.9357,Optimal
grubhub-15-2.tsp ,14,1,1,49.4566,2.049,4.98272,2,0.53,46.5229,Optimal
