10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-13-1.tsp ,12,1,1,62.9226,6.309,30.7985,2,0.3,38.4331,Optimal
grubhub-13-2.tsp ,12,1,1,61.9384,6.18173,28.3237,2,0.69,39.7964,Optimal
grubhub-13-3.tsp ,12,1,1,61.68,4.317,29.0812,2,0.52,36.9158,Optimal
grubhub-13-4.tsp ,12,1,1,61.4368,5.2798,25.7385,2,0.27,40.9781,Optimal
grubhub-13-5.tsp ,12,1,1,62.668,7.48207,37.4501,2,0.96,32.6999,Optimal
grubhub-13-6.tsp ,12,1,1,61.4862,6.8402,34.0431,2,0.27,34.2833,Optimal
grubhub-13-7.tsp ,12,1,1,63.8118,4.46087,20.0591,2,0.18,48.2136,Optimal
grubhub-13-8.tsp ,12,1,1,62.5464,4.44427,33.5463,2,0.88,33.4444,Optimal
grubhub-13-9.tsp ,12,1,1,60.1828,3.02773,21.9205,2,0.24,41.29,Optimal
grubhub-14-0.tsp ,13,1,1,66.3032,5.26873,26.1617,3,2.11,45.4102,Optimal
grubhub-14-1.tsp ,13,1,1,67.8346,4.50513,25.2877,2,0.9,47.052,Optimal
grubhub-14-2.tsp ,13,1,1,69.385,4.98653,36.7755,2,0.6,37.5961,Optimal
grubhub-14-3.tsp ,13,1,1,70.012,5.42367,26.5083,3,0.49,48.9274,Optimal
grubhub-14-4.tsp ,13,1,1,70.525,4.898,25.1865,2,0.23,50.2365,Optimal
grubhub-14-5.tsp ,13,1,1,69.0582,3.31547,28.5936,2,0.94,43.7801,Optimal
grubhub-14-6.tsp ,13,1,1,72.0146,5.2798,27.094,3,2.06,50.2004,Optimal
grubhub-14-7.tsp ,13,1,1,61.9104,6.1098,27.6705,2,1.21,40.3497,Optimal
grubhub-14-8.tsp ,13,1,1,69.6586,4.3336,33.0893,2,0.42,40.9029,Optimal
grubhub-14-9.tsp ,13,1,1,69.3432,4.73753,27.922,2,1.17,46.1587,Optimal
grubhub-15-0.tsp ,14,1,1,74.734,8.1018,28.9371,3,1.8,53.8987,Optimal
grubhub-15-1.tsp ,14,1,1,71.2494,6.2426,28.1796,2,1.28,49.3124,Optimal
grubhub-15-2.tsp ,14,1,1,72.6706,7.305,33.9603,2,0.84,46.0153,Optimal
grubhub-15-3.tsp ,14,1,1,73.8106,7.4876,38.1585,2,1.38,43.1397,Optimal
grubhub-15-4.tsp ,14,1,1,70.117,4.80947,31.9056,2,0.92,43.0209,Optimal
grubhub-15-5.tsp ,14,1,1,76.2502,6.4252,40.5781,2,1.77,42.0973,Optimal
grubhub-15-6.tsp ,14,1,1,72.2488,5.2466,34.8251,2,1.2,42.6703,Optimal
grubhub-15-7.tsp ,14,1,1,71.8802,4.72093,27.7595,2,0.73,48.8417,Optimal
grubhub-15-8.tsp ,14,1,1,75.5434,7.056,34.4295,2,1.46,48.1699,Optimal
grubhub-15-9.tsp ,14,1,1,74.2666,5.8608,40.1243,2,0.99,40.0031,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,1,43.7268,4.59367,19.09,2,0.02,29.2305,Optimal
grubhub-10-1.tsp ,8,2,2,40.5652,11.2734,22.5921,2,0.17,29.2465,Optimal
grubhub-10-2.tsp ,8,2,2,40.0864,11.3177,19.3813,2,0.12,32.0227,Optimal
grubhub-10-3.tsp ,8,2,2,38.3042,9.02133,22.4572,2,0.77,24.8683,Optimal
grubhub-10-4.tsp ,8,2,2,45.167,10.7477,21.6721,2,0.08,34.2426,Optimal
grubhub-10-5.tsp ,8,2,2,42.1308,12.6235,23.0644,2,0.1,31.6899,Optimal
grubhub-10-6.tsp ,8,2,2,40.6108,10.4932,16.4772,2,0.33,34.6268,Optimal
grubhub-10-7.tsp ,8,2,1,36.4612,5.78333,18.9919,2,0.3,23.2527,Optimal
grubhub-10-8.tsp ,8,2,2,44.1828,9.23713,20.7552,2,0.19,32.6647,Optimal
grubhub-10-9.tsp ,8,2,2,38.4942,8.6838,21.2673,2,1,25.9107,Optimal
grubhub-11-0.tsp ,9,2,2,53.6586,11.4394,21.7273,2,0.1,43.3707,Optimal
grubhub-11-1.tsp ,9,2,2,47.628,9.82367,22.4357,2,1.4,35.0159,Optimal
grubhub-11-2.tsp ,9,2,2,48.6008,13.78,26.7199,2,0.74,35.6609,Optimal
grubhub-11-3.tsp ,9,2,2,48.1106,12.2749,22.9601,2,0.48,37.4254,Optimal
grubhub-11-4.tsp ,9,2,2,47.0504,11.0797,21.2152,2,0.32,36.9149,Optimal
grubhub-11-5.tsp ,9,2,2,50.8542,12.2141,26.7076,2,1.21,36.3607,Optimal
grubhub-11-6.tsp ,9,2,2,46.4576,9.5636,27.2719,2,1.73,28.7493,Optimal
grubhub-11-7.tsp ,9,2,2,43.961,9.70193,19.6267,2,0.22,34.0363,Optimal
grubhub-11-8.tsp ,9,2,2,47.1454,8.07513,19.0195,2,0.29,36.2011,Optimal
grubhub-11-9.tsp ,9,2,1,47.5862,5.95487,14.5145,2,0.69,39.0265,Optimal
grubhub-12-0.tsp ,10,2,2,52.8858,8.42373,23.8771,2,0.88,37.4325,Optimal
grubhub-12-1.tsp ,10,2,2,49.88,12.2583,28.7132,2,1.52,33.4251,Optimal
grubhub-12-2.tsp ,10,2,2,48.7552,10.1446,20.3105,2,0.16,38.5893,Optimal
grubhub-12-3.tsp ,10,2,2,48.3752,10.3493,27.3608,2,2.16,31.3637,Optimal
grubhub-12-4.tsp ,10,2,2,48.74,9.796,32.7152,2,0.9,25.8208,Optimal
grubhub-12-5.tsp ,10,2,1,54.2956,4.0016,19.7125,2,0.12,38.5847,Optimal
grubhub-12-6.tsp ,10,2,2,53.1176,10.4157,27.6307,2,0.75,35.9027,Optimal
grubhub-12-7.tsp ,10,2,2,53.2392,15.3957,25.07,2,0.82,43.5649,Optimal
grubhub-12-8.tsp ,10,2,2,50.2942,12.9998,24.9903,2,0.84,38.3037,Optimal
grubhub-12-9.tsp ,10,2,2,53.832,12.3247,26.2077,2,0.88,39.949,Optimal
grubhub-13-0.tsp ,11,2,2,52.9452,9.95093,27.5509,2,2.18,35.3452,Optimal
grubhub-13-1.tsp ,11,2,2,58.3108,11.0465,28.9279,2,0.62,40.4295,Optimal
grubhub-13-2.tsp ,11,2,2,56.7072,11.8212,27.8576,2,2.72,40.6708,Optimal
grubhub-13-3.tsp ,11,2,2,56.8554,9.3644,30.2435,2,0.37,35.9763,Optimal
grubhub-13-4.tsp ,11,2,2,56.4944,10.4987,23.5213,2,0.43,43.4718,Optimal
grubhub-13-5.tsp ,11,2,2,58.5236,11.539,34.9171,2,5.12,35.1455,Optimal
grubhub-13-6.tsp ,11,2,2,55.6812,13.3152,33.6168,2,1.46,35.3796,Optimal
grubhub-13-7.tsp ,11,2,2,59.2532,9.12093,22.632,2,1.26,45.7421,Optimal
grubhub-13-8.tsp ,11,2,2,58.2158,8.77233,29.302,2,1.37,37.6861,Optimal
grubhub-13-9.tsp ,11,2,2,54.906,8.7336,23.9875,2,1.37,39.6521,Optimal
grubhub-14-0.tsp ,11,3,3,54.7084,18.1966,30.6421,2,48.94,42.2629,Optimal
grubhub-14-1.tsp ,11,3,3,57.3684,15.7896,25.8459,2,2.22,47.3121,Optimal
grubhub-14-2.tsp ,11,3,3,60.0246,14.6608,36.3615,2,15.01,38.3239,Optimal
grubhub-14-3.tsp ,11,3,3,58.4058,18.3681,30.9059,2,7.69,45.8681,Optimal
grubhub-14-4.tsp ,11,3,2,58.7516,13.1879,20.9055,2,2.81,51.0341,Optimal
grubhub-14-5.tsp ,11,3,3,56.8364,17.1563,28.7561,2,5.99,45.2366,Optimal
grubhub-14-6.tsp ,11,3,3,60.9214,17.4773,27.2473,2,15.36,51.1513,Optimal
grubhub-14-7.tsp ,11,3,3,52.6754,15.6015,29.2959,2,7.9,38.981,Optimal
grubhub-14-8.tsp ,11,3,2,59.2152,11.2513,29.0229,2,5.41,41.4435,Optimal
grubhub-14-9.tsp ,11,3,3,57.9422,17.3832,28.5537,2,22.02,46.7717,Optimal
grubhub-15-0.tsp ,12,3,3,62.8618,21.4336,33.4972,2,50.33,50.7982,Optimal
grubhub-15-1.tsp ,12,3,3,61.8206,16.0165,27.4559,2,38.86,50.3812,Optimal
grubhub-15-2.tsp ,12,3,3,63.751,16.3374,31.4088,2,22.26,48.6796,Optimal
grubhub-15-3.tsp ,12,3,2,62.8808,14.4495,30.8384,2,17.18,46.4919,Optimal
grubhub-15-4.tsp ,12,3,3,58.583,17.6488,30.3968,2,4.55,45.835,Optimal
grubhub-15-5.tsp ,12,3,3,64.5832,19.4582,32.2828,2,16.34,51.7586,Optimal
grubhub-15-6.tsp ,12,3,3,63.371,14.2181,34.6901,2,23.11,42.899,Optimal
grubhub-15-7.tsp ,12,3,3,60.8022,16.8963,27.83,2,19.72,49.8685,Optimal
grubhub-15-8.tsp ,12,3,3,64.663,18.9436,28.0539,2,13.75,55.5527,Optimal
grubhub-15-9.tsp ,12,3,3,63.219,17.9919,39.6949,2,21.27,41.5159,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,2,38.0092,10.9414,22.0861,2,1.31,26.8645,Optimal
grubhub-10-1.tsp ,7,3,2,35.239,11.3675,16.0233,2,1.31,30.5831,Optimal
grubhub-10-2.tsp ,7,3,3,34.2662,17.8148,20.6724,2,0.59,31.4086,Optimal
grubhub-10-3.tsp ,7,3,3,33.5518,13.9636,22.3192,2,1.9,25.1962,Optimal
grubhub-10-4.tsp ,7,3,2,39.894,11.0908,18.8508,2,0.18,32.134,Optimal
grubhub-10-5.tsp ,7,3,3,36.417,18.9657,26.2875,2,1.2,29.0953,Optimal
grubhub-10-6.tsp ,7,3,2,35.619,10.4932,15.7075,2,0.58,30.4047,Optimal
grubhub-10-7.tsp ,7,3,2,32.1382,10.1003,18.8017,2,0.64,23.4368,Optimal
grubhub-10-8.tsp ,7,3,3,37.994,16.271,22.2425,2,1.01,32.0225,Optimal
grubhub-10-9.tsp ,7,3,3,34.2662,12.8625,20.6663,2,1.55,26.4624,Optimal
grubhub-11-0.tsp ,8,3,2,48.2336,11.4394,19.5929,2,0.29,40.0801,Optimal
grubhub-11-1.tsp ,8,3,3,41.2416,17.1453,24.2359,2,3.9,34.151,Optimal
grubhub-11-2.tsp ,8,3,2,44.3424,13.78,26.818,2,2.84,31.3044,Optimal
grubhub-11-3.tsp ,8,3,2,43.5254,12.2749,17.9155,2,0.35,37.8849,Optimal
grubhub-11-4.tsp ,8,3,3,41.0592,17.8259,23.7789,2,1.51,35.1061,Optimal
grubhub-11-5.tsp ,8,3,3,44.9808,18.7887,25.0087,2,1.14,38.7608,Optimal
grubhub-11-6.tsp ,8,3,3,40.6184,16.0884,28.6549,2,1.02,28.0519,Optimal
grubhub-11-7.tsp ,8,3,2,39.7634,9.70193,16.8053,2,0.25,32.66,Optimal
grubhub-11-8.tsp ,8,3,3,42.564,12.7684,20.6939,2,1.34,34.6385,Optimal
grubhub-11-9.tsp ,8,3,2,42.032,12.0647,15.9528,2,1.68,38.1439,Optimal
grubhub-12-0.tsp ,9,3,3,46.6324,15.5517,23.7759,2,2.2,38.4082,Optimal
grubhub-12-1.tsp ,9,3,3,44.8882,17.5492,29.8141,2,2.04,32.6233,Optimal
grubhub-12-2.tsp ,9,3,3,44.2232,14.7659,22.8988,2,1.71,36.0903,Optimal
grubhub-12-3.tsp ,9,3,3,42.9122,16.3263,27.8423,2,16.78,31.3963,Optimal
grubhub-12-4.tsp ,9,3,3,42.8248,16.4315,34.0523,2,2.94,25.204,Optimal
grubhub-12-5.tsp ,9,3,2,47.8902,11.3509,19.9763,2,0.56,39.2648,Optimal
grubhub-12-6.tsp ,9,3,2,48.578,10.4157,23.0245,2,0.53,35.9692,Optimal
grubhub-12-7.tsp ,9,3,3,48.3956,20.4708,24.5671,2,1.92,44.2993,Optimal
grubhub-12-8.tsp ,9,3,3,44.0674,20.089,25.1129,2,1.2,39.0435,Optimal
grubhub-12-9.tsp ,9,3,3,47.7344,19.2258,27.8055,2,2.5,39.1547,Optimal
grubhub-13-0.tsp ,9,4,4,43.3796,19.924,29.2897,2,13.89,34.0139,Optimal
grubhub-13-1.tsp ,9,4,4,47.096,23.4211,30.2925,2,3.34,40.2245,Optimal
grubhub-13-2.tsp ,9,4,4,46.7844,22.3144,27.3301,2,3.17,41.7687,Optimal
grubhub-13-3.tsp ,9,4,2,46.792,10.6979,26.3672,2,17.28,31.1227,Optimal
grubhub-13-4.tsp ,9,4,4,47.457,19.7027,24.6407,2,3.63,42.519,Optimal
grubhub-13-5.tsp ,9,4,3,47.0922,17.9697,29.0076,2,6.54,36.0543,Optimal
grubhub-13-6.tsp ,9,4,4,45.0592,24.8265,38.9681,2,3.22,30.9176,Optimal
grubhub-13-7.tsp ,9,4,4,48.9998,20.0955,24.1715,2,2.64,44.9239,Optimal
grubhub-13-8.tsp ,9,4,4,46.9896,21.1635,30.0625,2,2.7,38.0905,Optimal
grubhub-13-9.tsp ,9,4,4,45.044,19.1383,26.7689,2,7.18,37.4133,Optimal
grubhub-14-0.tsp ,10,4,4,51.077,21.5065,29.8233,2,39.84,42.7602,Optimal
grubhub-14-1.tsp ,10,4,4,52.255,21.2575,27.1523,2,2.56,46.3603,Optimal
grubhub-14-2.tsp ,10,4,4,55.6294,19.0829,37.9868,2,6.43,36.7255,Optimal
grubhub-14-3.tsp ,10,4,3,53.8776,18.3681,28.7868,2,3.36,43.4589,Optimal
grubhub-14-4.tsp ,10,4,3,53.0226,19.5523,22.3591,2,6.72,50.2158,Optimal
grubhub-14-5.tsp ,10,4,4,50.811,23.9523,28.6151,2,17.66,46.1482,Optimal
grubhub-14-6.tsp ,10,4,4,55.2646,23.7365,28.5752,2,21.31,50.4259,Optimal
grubhub-14-7.tsp ,10,4,3,49.0706,15.6015,26.7015,2,5.54,37.9706,Optimal
grubhub-14-8.tsp ,10,4,2,53.3304,11.2513,24.9749,2,3.63,39.6067,Optimal
grubhub-14-9.tsp ,10,4,3,53.699,17.3832,25.3123,2,27.97,45.7699,Optimal
grubhub-15-0.tsp ,11,4,4,58.3754,25.9885,34.8496,2,141.6,49.5143,Optimal
grubhub-15-1.tsp ,11,4,4,56.2056,22.2148,26.6064,2,47.23,51.814,Optimal
grubhub-15-2.tsp ,11,4,4,58.5084,21.9935,29.9153,2,5.51,50.5865,Optimal
grubhub-15-3.tsp ,11,4,2,58.003,14.4495,24.9627,2,5.63,47.4899,Optimal
grubhub-15-4.tsp ,11,4,4,51.4974,25.9885,34.0155,2,64.62,43.4705,Optimal
grubhub-15-5.tsp ,11,4,4,59.808,24.4337,32.4177,2,55.23,51.8239,Optimal
grubhub-15-6.tsp ,11,4,4,57.3456,21.0141,33.258,2,42.33,45.1017,Optimal
grubhub-15-7.tsp ,11,4,4,56.4868,21.2022,30.0288,2,41.29,47.6602,Optimal
grubhub-15-8.tsp ,11,4,4,59.5496,24.4115,28.2992,2,43.55,55.6619,Optimal
grubhub-15-9.tsp ,11,4,4,59.4052,21.5674,40.5199,2,33.59,40.4527,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,2,31.353,12.3081,18.8539,2,2.37,24.8073,Optimal
grubhub-10-1.tsp ,6,4,3,29.4264,17.8535,17.3635,2,1.78,29.9165,Optimal
grubhub-10-2.tsp ,6,4,3,30.1218,17.8148,19.4273,2,1.52,28.5093,Optimal
grubhub-10-3.tsp ,6,4,4,26.793,21.8275,24.5609,2,2.21,24.0595,Optimal
grubhub-10-4.tsp ,6,4,3,34.4766,17.0014,19.6727,2,0.09,31.8053,Optimal
grubhub-10-5.tsp ,6,4,4,31.7938,23.7199,26.0544,2,1.22,29.4593,Optimal
grubhub-10-6.tsp ,6,4,3,32.379,13.2332,15.9865,2,0.74,29.6257,Optimal
grubhub-10-7.tsp ,6,4,3,26.983,15.6291,20.4731,2,0.66,22.1391,Optimal
grubhub-10-8.tsp ,6,4,3,33.7394,16.271,21.3317,2,1.14,28.6787,Optimal
grubhub-10-9.tsp ,6,4,4,28.5752,19.1715,22.9325,2,3.15,24.8141,Optimal
grubhub-11-0.tsp ,7,4,3,42.1892,18.263,16.6919,2,0.57,43.7603,Optimal
grubhub-11-1.tsp ,7,4,3,34.4486,19.4748,25.1589,2,22.48,28.7645,Optimal
grubhub-11-2.tsp ,7,4,3,38.241,20.6866,30.4489,2,35.54,28.4787,Optimal
grubhub-11-3.tsp ,7,4,4,38.0662,22.9452,23.4937,2,1.09,37.5177,Optimal
grubhub-11-4.tsp ,7,4,4,36.0636,23.1223,23.9905,2,2.45,35.1953,Optimal
grubhub-11-5.tsp ,7,4,4,39.514,24.7712,27.0357,2,2.38,37.2495,Optimal
grubhub-11-6.tsp ,7,4,4,35.0528,22.2148,30.3048,2,2.46,26.9628,Optimal
grubhub-11-7.tsp ,7,4,3,35.4252,14.0411,20.2185,2,0.36,29.2477,Optimal
grubhub-11-8.tsp ,7,4,4,36.2802,19.9406,21.1109,2,2.92,35.1099,Optimal
grubhub-11-9.tsp ,7,4,3,36.2118,18.5618,18.7741,2,5.95,35.9995,Optimal
grubhub-12-0.tsp ,7,5,4,36.7438,20.8204,21.4483,2,2.3,36.1159,Optimal
grubhub-12-1.tsp ,7,5,3,36.6032,16.0109,23.0491,2,7.62,29.5651,Optimal
grubhub-12-2.tsp ,7,5,4,32.4992,22.5468,20.1265,2,0.45,34.9195,Optimal
grubhub-12-3.tsp ,7,5,4,34.7716,19.9904,24.7787,2,29.16,29.9833,Optimal
grubhub-12-4.tsp ,7,5,3,32.693,16.3485,23.5643,2,1.3,25.4772,Optimal
grubhub-12-5.tsp ,7,5,4,37.3328,22.7681,22.4695,2,1.58,37.6315,Optimal
grubhub-12-6.tsp ,7,5,4,37.9218,21.9769,23.0797,2,3.72,36.8189,Optimal
grubhub-12-7.tsp ,7,5,3,39.2404,21.3893,17.7407,2,1.95,42.8891,Optimal
grubhub-12-8.tsp ,7,5,3,33.4568,20.6423,21.2581,2,1.72,32.841,Optimal
grubhub-12-9.tsp ,7,5,5,38.0586,29.3593,29.7405,2,4.72,37.6774,Optimal
grubhub-13-0.tsp ,8,5,4,39.068,19.924,27.6399,2,6.17,31.3521,Optimal
grubhub-13-1.tsp ,8,5,5,41.329,29.8407,31.7247,2,2.02,39.4451,Optimal
grubhub-13-2.tsp ,8,5,4,41.2226,22.3144,23.184,2,0.37,40.353,Optimal
grubhub-13-3.tsp ,8,5,4,41.3746,20.9255,30.498,2,20.03,31.8021,Optimal
grubhub-13-4.tsp ,8,5,5,42.2258,25.3421,25.3276,2,4.32,42.2403,Optimal
grubhub-13-5.tsp ,8,5,3,40.6792,21.2731,23.0153,2,22.73,38.937,Optimal
grubhub-13-6.tsp ,8,5,5,39.1402,31.4675,39.4435,2,4.17,31.1643,Optimal
grubhub-13-7.tsp ,8,5,4,44.008,21.0694,24.6499,2,5.28,40.4275,Optimal
grubhub-13-8.tsp ,8,5,5,41.9978,26.4543,29.5627,2,2.53,38.8895,Optimal
grubhub-13-9.tsp ,8,5,5,38.2928,26.9911,29.5719,2,4.66,35.712,Optimal
grubhub-14-0.tsp ,8,6,4,39.4366,25.9221,23.8495,2,2.53,41.5093,Optimal
grubhub-14-1.tsp ,8,6,5,43.7116,26.8472,27.922,2,5.94,42.6368,Optimal
grubhub-14-2.tsp ,8,6,4,47.0594,18.3802,29.3051,2,2.19,36.1345,Optimal
grubhub-14-3.tsp ,8,6,4,44.3728,22.3863,27.9711,2,0.51,38.7881,Optimal
grubhub-14-4.tsp ,8,6,5,42.7692,30.5269,29.1333,2,112.32,44.1627,Optimal
grubhub-14-5.tsp ,8,6,5,40.4094,31.3624,29.7007,2,19.48,42.0711,Optimal
grubhub-14-6.tsp ,8,6,5,44.7376,28.8503,26.8947,2,22.53,46.6932,Optimal
grubhub-14-7.tsp ,8,6,4,38.9844,21.0085,23.9047,2,6,36.0883,Optimal
grubhub-14-8.tsp ,8,6,4,44.9124,19.1881,24.4659,2,1.08,39.6346,Optimal
grubhub-14-9.tsp ,8,6,5,42.45,29.8075,27.6215,2,6.81,44.6361,Optimal
grubhub-15-0.tsp ,9,6,6,48.008,37.1291,36.9564,2,252.4,48.1807,Optimal
grubhub-15-1.tsp ,9,6,5,44.5386,31.3845,24.8676,2,178.18,51.0555,Optimal
grubhub-15-2.tsp ,9,6,4,47.4836,22.5966,25.4349,2,21.92,44.6453,Optimal
grubhub-15-3.tsp ,9,6,4,47.1568,26.2873,26.6095,2,44.41,46.8347,Optimal
grubhub-15-4.tsp ,9,6,6,42.2434,35.5079,38.0328,2,100.3,39.7185,Optimal
grubhub-15-5.tsp ,9,6,6,48.673,36.692,40.9891,2,418.67,44.3759,Optimal
grubhub-15-6.tsp ,9,6,5,47.134,26.8417,24.8676,2,14.35,49.1081,Optimal
grubhub-15-7.tsp ,9,6,4,47.856,21.2022,28.4249,2,319.09,40.6333,Optimal
grubhub-15-8.tsp ,9,6,6,49.1898,35.5411,31.3321,2,49.47,53.3987,Optimal
grubhub-15-9.tsp ,9,6,6,49.5926,31.9001,40.3175,2,4.32,41.1753,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,48.008,4.59367,23.184,2,0.11,29.4177,Optimal
grubhub-10-1.tsp ,9,1,1,45.8268,5.58967,20.8687,2,0.08,30.5478,Optimal
grubhub-10-2.tsp ,9,1,1,44.6108,6.7074,18.4675,2,0.07,32.8507,Optimal
grubhub-10-3.tsp ,9,1,1,42.479,4.92013,21.1661,2,0.14,26.233,Optimal
grubhub-10-4.tsp ,9,1,1,50.2272,5.35727,18.6484,2,0.01,36.9361,Optimal
grubhub-10-5.tsp ,9,1,1,47.419,6.90107,22.5461,2,0.1,31.7739,Optimal
grubhub-10-6.tsp ,9,1,1,44.8692,6.27027,16.4373,2,0.13,34.7021,Optimal
grubhub-10-7.tsp ,9,1,0,41.7912,0,18.7281,2,0.07,23.0631,Optimal
grubhub-10-8.tsp ,9,1,1,49.1176,4.02927,21.7856,2,0.12,31.3613,Optimal
grubhub-10-9.tsp ,9,1,1,42.4486,4.90353,20.8012,2,0.35,26.5509,Optimal
grubhub-11-0.tsp ,10,1,1,60.1932,3.902,23.4845,2,0.11,40.6107,Optimal
grubhub-11-1.tsp ,10,1,1,51.8978,5.58413,22.7945,2,0.17,34.6874,Optimal
grubhub-11-2.tsp ,10,1,1,54.6984,6.87893,23.3619,2,0.02,38.2155,Optimal
grubhub-11-3.tsp ,10,1,1,53.7674,6.01573,23.2515,2,0.25,36.5317,Optimal
grubhub-11-4.tsp ,10,1,1,51.571,6.475,19.6604,2,0.13,38.3856,Optimal
grubhub-11-5.tsp ,10,1,1,56.9176,5.3628,25.2448,2,0.4,37.0356,Optimal
grubhub-11-6.tsp ,10,1,1,51.1302,4.73753,26.6095,2,0.7,29.2583,Optimal
grubhub-11-7.tsp ,10,1,1,48.1054,5.645,20.3688,2,0.13,33.3816,Optimal
grubhub-11-8.tsp ,10,1,0,51.1568,0,14.9991,2,0.12,36.1577,Optimal
grubhub-11-9.tsp ,10,1,0,53.034,0,14.4716,2,0.1,38.5624,Optimal
grubhub-12-0.tsp ,11,1,1,57.243,4.05693,23.9813,2,0.26,37.3186,Optimal
grubhub-12-1.tsp ,11,1,1,55.6508,5.83313,29.0413,2,0.43,32.4426,Optimal
grubhub-12-2.tsp ,11,1,1,53.4164,5.33513,20.7889,2,0.12,37.9626,Optimal
grubhub-12-3.tsp ,11,1,1,54.184,3.8688,28.3023,2,0.45,29.7505,Optimal
grubhub-12-4.tsp ,11,1,1,53.8648,4.31147,32.8195,2,0.44,25.3568,Optimal
grubhub-12-5.tsp ,11,1,0,58.402,0,19.0379,2,0.02,39.3641,Optimal
grubhub-12-6.tsp ,11,1,1,59.0784,3.71387,28.8604,2,0.16,33.9319,Optimal
grubhub-12-7.tsp ,11,1,1,62.0956,4.47747,23.828,2,0.22,42.7451,Optimal
grubhub-12-8.tsp ,11,1,1,56.6046,5.78887,25.9747,2,0.41,36.4188,Optimal
grubhub-12-9.tsp ,11,1,1,59.8992,5.46793,25.7907,2,0.55,39.5765,Optimal
grubhub-13-0.tsp ,12,1,1,57.918,4.68773,26.1096,2,0.26,36.4961,Optimal
grubhub-13-1.tsp ,12,1,1,62.9226,6.309,32.2337,2,0.43,36.9979,Optimal
grubhub-13-2.tsp ,12,1,1,61.9384,6.18173,28.3329,2,0.71,39.7872,Optimal
grubhub-13-3.tsp ,12,1,1,61.68,4.317,29.0812,2,0.23,36.9158,Optimal
grubhub-13-4.tsp ,12,1,1,61.4368,5.2798,25.7385,2,0.19,40.9781,Optimal
grubhub-13-5.tsp ,12,1,1,62.668,7.48207,37.9776,2,1.1,32.1725,Optimal
grubhub-13-6.tsp ,12,1,1,61.4862,6.8402,35.1501,2,0.33,33.1763,Optimal
grubhub-13-7.tsp ,12,1,1,63.8118,4.46087,20.5068,2,0.19,47.7659,Optimal
grubhub-13-8.tsp ,12,1,1,62.5464,4.44427,33.5463,2,1.06,33.4444,Optimal
grubhub-13-9.tsp ,12,1,1,60.1828,3.02773,22.3192,2,0.41,40.8913,Optimal
grubhub-14-0.tsp ,13,1,1,66.3032,5.26873,26.1617,3,1.44,45.4102,Optimal
grubhub-14-1.tsp ,13,1,1,67.8346,4.50513,25.5729,2,0.9,46.7668,Optimal
grubhub-14-2.tsp ,13,1,1,69.385,4.98653,37.0637,2,0.84,37.3078,Optimal
grubhub-14-3.tsp ,13,1,1,70.012,5.42367,27.5847,3,0.88,47.851,Optimal
grubhub-14-4.tsp ,13,1,0,70.525,0,21.3501,2,0.3,49.1749,Optimal
grubhub-14-5.tsp ,13,1,1,69.0582,3.31547,30.0257,2,1.54,42.3479,Optimal
grubhub-14-6.tsp ,13,1,1,72.0146,5.2798,27.4436,3,0.88,49.8508,Optimal
grubhub-14-7.tsp ,13,1,1,61.9104,6.1098,27.83,2,0.89,40.1902,Optimal
grubhub-14-8.tsp ,13,1,1,69.6586,4.3336,33.0893,2,0.25,40.9029,Optimal
grubhub-14-9.tsp ,13,1,1,69.3432,4.73753,27.922,2,0.46,46.1587,Optimal
grubhub-15-0.tsp ,14,1,1,74.734,8.1018,30.1361,3,2.28,52.6997,Optimal
grubhub-15-1.tsp ,14,1,1,71.2494,6.2426,28.3789,2,0.92,49.1131,Optimal
grubhub-15-2.tsp ,14,1,1,72.6706,7.305,34.4172,2,1.01,45.5584,Optimal
grubhub-15-3.tsp ,14,1,1,73.8106,7.4876,39.1031,2,1.2,42.1951,Optimal
grubhub-15-4.tsp ,14,1,1,70.117,4.80947,32.3748,2,1.14,42.5517,Optimal
grubhub-15-5.tsp ,14,1,1,76.2502,6.4252,40.9124,2,1.74,41.763,Optimal
grubhub-15-6.tsp ,14,1,1,72.2488,5.2466,34.8251,2,0.77,42.6703,Optimal
grubhub-15-7.tsp ,14,1,1,71.8802,4.72093,27.7595,2,0.58,48.8417,Optimal
grubhub-15-8.tsp ,14,1,1,75.5434,7.056,34.4571,2,1.26,48.1423,Optimal
grubhub-15-9.tsp ,14,1,1,74.2666,5.8608,41.7895,2,1.23,38.3379,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,1,43.7268,4.59367,19.09,2,0.18,29.2305,Optimal
grubhub-10-1.tsp ,8,2,2,40.5652,11.2734,23.644,2,0.71,28.1946,Optimal
