grubhub-15-8-05-5.tsp	1A		135.802		0.21	Infeasible	1.81438687392055	0.985716753022453	0.910483592400691		
grubhub-15-8-05-6.tsp	1A		135.443		0.63	Optimal	1.81226252158895	0.968048359240069	0.912607944732297		
grubhub-15-8-05-7.tsp	1A		134.941		0.28	Infeasible	1.8253195164076	0.967737478411054	0.899550949913644		
grubhub-15-8-05-8.tsp	1A		134.867		0.35	Optimal	1.80635578583765	0.985094991364421	0.918514680483592		
grubhub-15-8-05-9.tsp	1A		134.121		0.23	Infeasible	1.83117443868739	0.952297063903282	0.893696027633851		
grubhub-15-8-10-0.tsp	1A		155.07		0.58	Optimal	0.910224525043178	1.92573402417962	1.81464594127807		
grubhub-15-8-10-1.tsp	1A		152.72		0.24	Infeasible	0.915302245250432	2.02604490500863	1.80956822107081		
grubhub-15-8-10-2.tsp	1A		154.345		0.30	Optimal	0.906234887737478	1.98184801381693	1.81863557858376		
grubhub-15-8-10-3.tsp	1A		152.667		0.21	Infeasible	0.907478411053541	1.99749568221071	1.8173920552677		
grubhub-15-8-10-4.tsp	1A		157.087		0.34	Optimal	0.897633851468048	1.86765112262522	1.8272366148532		
grubhub-15-8-10-5.tsp	1A		151.524		0.23	Infeasible	0.907478411053541	2.05096718480138	1.8173920552677		
grubhub-15-8-10-6.tsp	1A		156.244		0.32	Optimal	0.890742659758204	1.93039723661485	1.83412780656304		
grubhub-15-8-10-7.tsp	1A		154.082		0.23	Infeasible	0.915302245250432	1.8894127806563	1.80956822107081		
grubhub-15-8-10-8.tsp	1A		154.798		0.32	Optimal	0.910535405872193	1.95174438687392	1.81433506044905		
grubhub-15-8-10-9.tsp	1A		154.351		0.20	Infeasible	0.906234887737478	1.9354231433506	1.81863557858377		
grubhub-15-8-15-0.tsp	1A		174.897		0.33	Optimal	0	2.95046632124352	2.72487046632124		
grubhub-15-8-15-1.tsp	1A		177.267		0.74	Infeasible	0	2.86098445595855	2.72487046632124		
grubhub-15-8-15-2.tsp	1A		172.312		1.28	Optimal	0	3.03041450777202	2.72487046632124		
grubhub-15-8-15-3.tsp	1A		172.598		0.65	Infeasible	0	2.94492227979275	2.72487046632124		
grubhub-15-8-15-4.tsp	1A		174.072		1.23	Optimal	0	2.86300518134715	2.72487046632124		
grubhub-15-8-15-5.tsp	1A		172.422		0.83	Infeasible	0	3.03528497409327	2.72487046632124		
grubhub-15-8-15-6.tsp	1A		174.121		1.12	Optimal	0	2.90222797927461	2.72487046632124		
grubhub-15-8-15-7.tsp	1A		171.222		0.74	Infeasible	0	3.06243523316062	2.72487046632124		
grubhub-15-8-15-9.tsp	1A		172.227		1.35	Optimal	0	2.98347150259067	2.72487046632124		
grubhub-15-9-03-9.tsp	1A		122.104		0.68	Infeasible	2.15901554404145	0.595906735751295	0.52119170984456		
grubhub-15-9-05-0.tsp	1A		131.94		1.17	Optimal	1.79474956822107	0.957115716753023	0.885457685664939		
grubhub-15-9-05-1.tsp	1A		130.692		0.72	Infeasible	1.78117443868739	0.961675302245251	0.899032815198618		
grubhub-15-9-05-2.tsp	1A		131.106		1.63	Optimal	1.78656303972366	0.975043177892919	0.893644214162349		
grubhub-15-9-05-3.tsp	1A		131.235		0.77	Infeasible	1.783298791019	0.956390328151986	0.896908462867012		
grubhub-15-9-05-4.tsp	1A		131.464		3.86	Optimal	1.78677029360967	1.04447322970639	0.893436960276338		
grubhub-15-9-05-5.tsp	1A		131.41		0.75	Infeasible	1.79195164075993	0.997012089810017	0.888255613126079		
grubhub-15-9-05-6.tsp	1A		132.41		4.04	Optimal	1.79091537132988	1.02146804835924	0.889291882556131		
grubhub-15-9-05-7.tsp	1A		131.439		0.73	Infeasible	1.78195164075993	0.955302245250432	0.898255613126079		
grubhub-15-9-05-8.tsp	1A		130.941		3.30	Optimal	1.79008635578584	0.947374784110536	0.890120898100173		
grubhub-15-9-05-9.tsp	1A		130.181		0.77	Infeasible	1.79982728842832	0.956960276338515	0.880379965457686		
grubhub-15-9-10-0.tsp	1A		151.352		1.38	Optimal	0.888203799654577	1.93303972366148	1.79200345423143		
grubhub-15-9-10-1.tsp	1A		152.242		1.46	Infeasible	0.910224525043178	1.84086355785838	1.76998272884283		
grubhub-15-9-10-2.tsp	1A		151.992		2.80	Optimal	0.891882556131261	1.9653713298791	1.78832469775475		
grubhub-15-9-10-3.tsp	1A		150.187		1.55	Infeasible	0.904317789291883	1.87319516407599	1.77588946459413		
grubhub-15-9-10-4.tsp	1A		152.46		7.05	Optimal	0.895354058721934	1.95469775474957	1.78485319516408		
grubhub-15-9-10-5.tsp	1A		151.727		1.98	Infeasible	0.912970639032815	1.86376511226252	1.7672366148532		
grubhub-15-9-10-6.tsp	1A		151.611		4.37	Optimal	0.889343696027634	1.97402417962003	1.79086355785838		
grubhub-15-9-10-7.tsp	1A		150.565		1.61	Infeasible	0.894421416234888	1.94278065630397	1.78578583765112		
grubhub-15-9-10-8.tsp	1A		152.92		7.07	Optimal	0.888566493955095	1.93884283246978	1.79164075993092		
grubhub-15-9-10-9.tsp	1A		151.265		2.08	Infeasible	0.908151986183074	1.9453713298791	1.77205526770294		
grubhub-15-9-15-0.tsp	1A		172.132		8.32	Optimal	0	2.94512953367876	2.68020725388601		
grubhub-15-9-15-1.tsp	1A		173.034		1.99	Infeasible	0	2.94134715025907	2.68020725388601		
grubhub-15-9-15-2.tsp	1A		170.293		3.95	Optimal	0	2.98766839378238	2.68020725388601		
grubhub-15-9-15-3.tsp	1A		172.419		1.56	Infeasible	0	2.74165803108808	2.68020725388601		
grubhub-15-9-15-4.tsp	1A		169.09		8.91	Optimal	0	2.97616580310881	2.68020725388601		
grubhub-15-9-15-5.tsp	1A		173.171		2.04	Infeasible	0	2.76487046632124	2.68020725388601		
grubhub-15-9-15-6.tsp	1A		167.871		6.86	Optimal	0	3.08642487046632	2.68020725388601		
grubhub-15-9-15-7.tsp	1A		171.912		1.44	Infeasible	0	2.87165803108808	2.68020725388601		
grubhub-15-9-15-8.tsp	1A		170.8		2.58	Optimal	0	2.97062176165803	2.68020725388601		
					0.15	Infeasible					
					0.20	Optimal					
					0.26	Infeasible					
					0.36	Optimal					
					0.25	Infeasible					
					0.73	Optimal					
					0.25	Infeasible					
					0.85	Optimal					
					0.23	Infeasible					
					0.33	Optimal					
					0.20	Infeasible					
					0.31	Optimal					
					0.28	Infeasible					
					0.34	Optimal					
					0.20	Infeasible					
					0.32	Optimal					
					0.29	Infeasible					
					0.38	Optimal					
					0.24	Infeasible					
					0.36	Optimal					
					0.24	Infeasible					
					0.32	Optimal					
					0.66	Infeasible					
					3.26	Optimal					
					0.76	Infeasible					
					1.86	Optimal					
					0.78	Infeasible					
					1.58	Optimal					
					0.68	Infeasible					
					1.39	Optimal					
					0.79	Infeasible					
					2.95	Optimal					
					0.77	Infeasible					
					1.29	Optimal					
					0.77	Infeasible					
					1.16	Optimal					
					0.70	Infeasible					
					2.98	Optimal					
					0.73	Infeasible					
					3.29	Optimal					
					0.73	Infeasible					
					2.04	Optimal					
					1.98	Infeasible					
					7.63	Optimal					
					2.13	Infeasible					
					3.13	Optimal					
					2.01	Infeasible					
					10.25	Optimal					
					2.00	Infeasible					
					3.25	Optimal					
					1.47	Infeasible					
					8.53	Optimal					
					2.06	Infeasible					
					3.50	Optimal					
					1.64	Infeasible					
					8.12	Optimal					
					1.56	Infeasible					
					6.30	Optimal					
					1.56	Infeasible					
					8.76	Optimal					
					0.15	Infeasible					
					0.33	Optimal					
					0.26	Infeasible					
					0.58	Optimal					
					0.27	Infeasible					
					0.35	Optimal					
					0.27	Infeasible					
					0.83	Optimal					
					0.25	Infeasible					
					0.88	Optimal					
					0.23	Infeasible					
					0.75	Optimal					
					0.26	Infeasible					
					0.93	Optimal					
					0.29	Infeasible					
					0.76	Optimal					
					0.26	Infeasible					
					0.90	Optimal					
					0.26	Infeasible					
					0.35	Optimal					
					0.26	Infeasible					
					0.61	Optimal					
					0.78	Infeasible					
					3.60	Optimal					
					0.61	Infeasible					
					1.17	Optimal					
					0.69	Infeasible					
					3.07	Optimal					
					0.76	Infeasible					
					2.56	Optimal					
					0.80	Infeasible					
					2.40	Optimal					
					0.81	Infeasible					
					4.13	Optimal					
					0.75	Infeasible					
					4.08	Optimal					
					0.80	Infeasible					
					3.89	Optimal					
					0.76	Infeasible					
					4.79	Optimal					
					0.78	Infeasible					
					2.82	Optimal					
					1.50	Infeasible					
					8.38	Optimal					
					2.13	Infeasible					
					7.34	Optimal					
					2.04	Infeasible					
					7.89	Optimal					
					1.93	Infeasible					
					2.81	Optimal					
					1.52	Infeasible					
					9.20	Optimal					
					1.54	Infeasible					
					10.72	Optimal					
					1.48	Infeasible					
					2.69	Optimal					
					2.07	Infeasible					
					7.90	Optimal					
					1.48	Infeasible					
					4.22	Optimal					
					0.15	Infeasible					
					0.18	Optimal					
					0.27	Infeasible					
					0.35	Optimal					
					0.27	Infeasible					
					0.57	Optimal					
					0.26	Infeasible					
					0.36	Optimal					
					0.28	Infeasible					
					0.38	Optimal					
					0.25	Infeasible					
					0.40	Optimal					
					0.20	Infeasible					
					0.31	Optimal					
					0.25	Infeasible					
					0.37	Optimal					
					0.24	Infeasible					
					0.33	Optimal					
					0.22	Infeasible					
					0.32	Optimal					
					0.21	Infeasible					
					0.34	Optimal					
					0.79	Infeasible					
					1.23	Optimal					
					0.65	Infeasible					
					1.61	Optimal					
					0.75	Infeasible					
					4.22	Optimal					
					0.64	Infeasible					
					5.02	Optimal					
					0.78	Infeasible					
					2.14	Optimal					
					0.81	Infeasible					
					2.90	Optimal					
					0.73	Infeasible					
					3.06	Optimal					
					0.78	Infeasible					
					2.48	Optimal					
					0.76	Infeasible					
					1.10	Optimal					
					0.72	Infeasible					
					1.00	Optimal					
					2.00	Infeasible					
					10.97	Optimal					
					2.13	Infeasible					
					5.45	Optimal					
					1.50	Infeasible					
					3.12	Optimal					
					1.39	Infeasible					
					9.76	Optimal					
					1.55	Infeasible					
					6.58	Optimal					
					1.58	Infeasible					
					6.12	Optimal					
					1.56	Infeasible					
					2.65	Optimal					
					1.44	Infeasible					
					6.84	Optimal					
					1.47	Infeasible					
					4.02	Optimal					
					0.15	Infeasible					
					0.14	Optimal					
					0.25	Infeasible					
					0.32	Optimal					
					0.27	Infeasible					
					0.60	Optimal					
					0.27	Infeasible					
					0.37	Optimal					
					0.26	Infeasible					
					0.35	Optimal					
					0.25	Infeasible					
					0.37	Optimal					
					0.25	Infeasible					
					0.31	Optimal					
					0.23	Infeasible					
					0.34	Optimal					
					0.26	Infeasible					
					0.59	Optimal					
					0.26	Infeasible					
					0.33	Optimal					
					0.25	Infeasible					
					0.31	Optimal					
					0.74	Infeasible					
					2.11	Optimal					
					0.78	Infeasible					
					5.55	Optimal					
					0.75	Infeasible					
					5.89	Optimal					
					0.78	Infeasible					
					5.10	Optimal					
					0.79	Infeasible					
					2.32	Optimal					
					0.61	Infeasible					
					4.88	Optimal					
					0.77	Infeasible					
					2.24	Optimal					
					0.75	Infeasible					
					2.43	Optimal					
					0.77	Infeasible					
					4.11	Optimal					
					0.76	Infeasible					
					3.76	Optimal					
					1.42	Infeasible					
					3.39	Optimal					
					1.54	Infeasible					
					3.38	Optimal					
					1.44	Infeasible					
					8.08	Optimal					
					1.62	Infeasible					
					8.04	Optimal					
					1.50	Infeasible					
					3.53	Optimal					
					1.96	Infeasible					
					5.44	Optimal					
					2.06	Infeasible					
					3.27	Optimal					
					1.55	Infeasible					
					8.90	Optimal					
					1.62	Infeasible					
					5.79	Optimal					
					0.13	Infeasible					
					0.16	Optimal					
					0.26	Infeasible					
					0.34	Optimal					
					0.20	Infeasible					
					0.72	Optimal					
					0.23	Infeasible					
					0.64	Optimal					
					0.22	Infeasible					
					0.34	Optimal					
					0.26	Infeasible					
					0.83	Optimal					
					0.25	Infeasible					
					0.34	Optimal					
					0.23	Infeasible					
					0.30	Optimal					
					0.21	Infeasible					
					0.33	Optimal					
					0.21	Infeasible					
					0.56	Optimal					
					0.20	Infeasible					
					0.31	Optimal					
					0.73	Infeasible					
					2.11	Optimal					
					0.76	Infeasible					
					2.08	Optimal					
					0.74	Infeasible					
					2.82	Optimal					
					0.81	Infeasible					
					2.49	Optimal					
					0.75	Infeasible					
					2.61	Optimal					
					0.77	Infeasible					
					1.23	Optimal					
					0.77	Infeasible					
					3.67	Optimal					
					0.76	Infeasible					
					2.39	Optimal					
					0.74	Infeasible					
					4.57	Optimal					
					0.77	Infeasible					
					5.83	Optimal					
					2.06	Infeasible					
					5.97	Optimal					
					1.61	Infeasible					
					3.43	Optimal					
					2.09	Infeasible					
					6.57	Optimal					
					1.55	Infeasible					
					2.95	Optimal					
					1.47	Infeasible					
					10.07	Optimal					
					1.53	Infeasible					
					5.36	Optimal					
					2.05	Infeasible					
					3.33	Optimal					
					1.58	Infeasible					
					5.74	Optimal					
					1.61	Infeasible					
					4.36	Optimal					
