Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
sarp-8-7-B-2,0.02,37.116,37.116,4.0,1.2488,30.7,Optimal
sarp-8-7-C-1,0.01,69.658,69.658,3.0,1.8614,52.4,Optimal
sarp-8-7-C-2,0.02,118.639,118.639,4.0,1.4854,40.4,Optimal
sarp-9-5-A-1,0.02,29.954,29.954,4.0,1.5492,39.6,Optimal
sarp-9-5-A-2,0.02,36.835,36.835,2.0,1.913,51.1,Optimal
sarp-9-5-B-1,0.01,36.727,36.727,4.0,2.1301,60.0,Optimal
sarp-9-5-B-2,0.01,50.729,50.729,3.0,2.0345,59.5,Optimal
sarp-9-5-C-1,0.02,118.315,118.315,4.0,1.6467,43.6,Optimal
sarp-9-5-C-2,0.01,110.118,110.118,3.0,1.2073,29.0,Optimal
sarp-9-6-A-1,0.02,25.495,25.495,2.0,2.4476,69.6,Optimal
sarp-9-6-A-2,0.01,23.292,23.292,3.0,1.9297,55.2,Optimal
sarp-9-6-B-1,0.02,38.552,38.552,3.0,2.1451,57.2,Optimal
sarp-9-6-B-2,0.01,37.907,37.907,3.0,2.2671,62.2,Optimal
sarp-9-6-C-1,0.0,113.978,113.978,5.0,1.4203,30.9,Optimal
sarp-9-6-C-2,0.02,106.274,106.274,4.0,1.4541,35.7,Optimal
sfsarp,,,,,,,
sfsarp-10-5-1,0.02,45.9843,45.9843,5.0,0.2574,0.3028,Optimal
sfsarp-10-5-2,0.02,45.8198,45.8198,5.0,0.2634,0.5496,Optimal
sfsarp-10-5-3,0.0,46.0584,46.0584,5.0,0.1686,0.0785,Optimal
sfsarp-10-5-4,0.02,46.1133,46.1133,5.0,0.3357,0.0982,Optimal
sfsarp-10-5-5,0.01,46.0628,46.0628,5.0,0.3411,0.3197,Optimal
sfsarp-5-10-1,0.01,24.4441,24.4441,3.0,0.4186,0.0801,Optimal
sfsarp-5-10-2,0.01,24.5296,24.5296,3.0,0.253,0.1239,Optimal
sfsarp-5-10-3,0.01,24.4249,24.4249,3.0,0.0838,0.0204,Optimal
sfsarp-5-10-4,0.0,24.4649,24.4649,3.0,0.0839,0.0242,Optimal
sfsarp-5-10-5,0.06,24.4534,24.4534,3.0,0.4195,0.1144,Optimal
sfsarp-5-5-1,0.0,24.1628,24.1628,3.0,0.0854,0.0858,Optimal
sfsarp-5-5-2,0.01,24.38,24.38,3.0,0.3354,0.0842,Optimal
sfsarp-5-5-3,0.0,24.334,24.334,3.0,0.0841,0.0331,Optimal
sfsarp-5-5-4,0.01,24.3339,24.3339,3.0,0.2547,0.1933,Optimal
sfsarp-5-5-5,0.0,24.5371,24.5371,3.0,0.2666,0.682,Optimal
sfsarp-5-6-1,0.01,24.3612,24.3612,3.0,0.0838,0.0204,Optimal
sfsarp-5-6-2,0.01,24.4436,24.4436,3.0,0.1686,0.0808,Optimal
sfsarp-5-6-3,0.0,24.3685,24.3685,3.0,0.4234,0.2773,Optimal
sfsarp-5-6-4,0.0,24.3944,24.3944,3.0,0.4215,0.1964,Optimal
sfsarp-5-6-5,0.01,21.6585,21.6585,2.0,0.3389,0.23,Optimal
sfsarp-5-7-1,0.0,24.4222,24.4222,3.0,0.4246,0.3253,Optimal
sfsarp-5-7-2,0.02,24.3558,24.3558,3.0,0.3414,0.3304,Optimal
sfsarp-5-7-3,0.0,24.4552,24.4552,3.0,0.0841,0.0331,Optimal
sfsarp-5-7-4,0.01,24.4388,24.4388,3.0,0.253,0.1234,Optimal
sfsarp-5-7-5,0.01,24.4419,24.4419,3.0,0.4224,0.2338,Optimal
sfsarp-5-8-1,0.02,24.3915,24.3915,3.0,0.3377,0.1792,Optimal
sfsarp-5-8-2,0.0,24.4158,24.4158,3.0,0.1685,0.0742,Optimal
sfsarp-5-8-3,0.0,24.4434,24.4434,3.0,0.2532,0.1316,Optimal
sfsarp-5-8-4,0.01,24.4825,24.4825,3.0,0.2573,0.2989,Optimal
sfsarp-5-8-5,0.01,24.4344,24.4344,3.0,0.4196,0.1194,Optimal
sfsarp-5-9-1,0.01,24.764,24.764,3.0,0.4256,0.3664,Optimal
sfsarp-5-9-2,0.01,24.4537,24.4537,3.0,0.4244,0.317,Optimal
sfsarp-5-9-3,0.01,24.4431,24.4431,3.0,0.1713,0.1889,Optimal
sfsarp-5-9-4,0.01,24.4187,24.4187,3.0,0.2531,0.1264,Optimal
sfsarp-5-9-5,0.0,24.5358,24.5358,3.0,0.1694,0.1136,Optimal
sfsarp-6-5-1,0.01,30.2831,30.2831,4.0,0.3363,0.1213,Optimal
sfsarp-6-5-2,0.0,27.5951,27.5951,3.0,0.1678,0.0445,Optimal
sfsarp-6-5-3,0.0,27.6988,27.6988,3.0,0.1689,0.0909,Optimal
sfsarp-6-5-4,0.01,27.7385,27.7385,3.0,0.4233,0.2709,Optimal
sfsarp-6-5-5,0.01,27.5923,27.5923,3.0,0.2539,0.1614,Optimal
sfsarp-6-6-1,0.01,30.2753,30.2753,4.0,0.3359,0.1046,Optimal
sfsarp-6-6-2,0.01,24.9538,24.9538,2.0,0.2562,0.2533,Optimal
sfsarp-6-6-3,0.02,27.6572,27.6572,3.0,0.3379,0.1865,Optimal
sfsarp-6-6-4,0.01,30.5201,30.5201,4.0,0.3499,0.6781,Optimal
sfsarp-6-6-5,0.02,30.3764,30.3764,4.0,0.1686,0.0777,Optimal
sfsarp-6-7-1,0.01,30.3957,30.3957,4.0,0.3359,0.104,Optimal
sfsarp-6-7-2,0.02,30.3563,30.3563,4.0,0.505,0.2039,Optimal
sfsarp-6-7-3,0.01,27.7414,27.7414,3.0,0.5101,0.4121,Optimal
sfsarp-6-7-4,0.0,30.4342,30.4342,4.0,0.1681,0.0605,Optimal
sfsarp-6-7-5,0.0,30.4502,30.4502,4.0,0.3355,0.0899,Optimal
sfsarp-6-8-1,0.02,27.8617,27.8617,3.0,0.4245,0.32,Optimal
sfsarp-6-8-2,0.02,30.3853,30.3853,4.0,0.1684,0.0691,Optimal
sfsarp-6-8-3,0.01,27.7599,27.7599,3.0,0.3368,0.1436,Optimal
sfsarp-6-8-4,0.0,27.5539,27.5539,3.0,0.0845,0.0497,Optimal
sfsarp-6-8-5,0.0,27.6061,27.6061,3.0,0.2577,0.3143,Optimal
sfsarp-6-9-1,0.01,27.7546,27.7546,3.0,0.3448,0.4684,Optimal
sfsarp-6-9-2,0.01,30.2733,30.2733,4.0,0.1686,0.0812,Optimal
sfsarp-6-9-3,0.11,27.5708,27.5708,3.0,0.1774,0.4414,Optimal
sfsarp-6-9-4,0.11,27.5812,27.5812,3.0,0.1767,0.4099,Optimal
sfsarp-6-9-5,0.02,30.2702,30.2702,4.0,0.3366,0.1336,Optimal
sfsarp-7-5-1,0.02,33.6153,33.6153,4.0,0.3406,0.2998,Optimal
sfsarp-7-5-2,0.0,33.5028,33.5028,4.0,0.0844,0.0449,Optimal
sfsarp-7-5-3,0.01,33.6529,33.6529,4.0,0.4203,0.148,Optimal
sfsarp-7-5-4,0.02,36.3148,36.3148,5.0,0.5099,0.407,Optimal
sfsarp-7-5-5,0.01,33.4608,33.4608,4.0,0.3352,0.0783,Optimal
sfsarp-7-6-1,0.01,30.8674,30.8674,3.0,0.1686,0.0786,Optimal
sfsarp-7-6-2,0.01,33.6032,33.6032,4.0,0.3363,0.1215,Optimal
sfsarp-7-6-3,0.02,33.5908,33.5908,4.0,0.1728,0.2528,Optimal
sfsarp-7-6-4,0.01,33.6693,33.6693,4.0,0.2581,0.3302,Optimal
sfsarp-7-6-5,0.02,33.6068,33.6068,4.0,0.588,0.1913,Optimal
sfsarp-7-7-1,0.02,33.7262,33.7262,4.0,0.2557,0.2323,Optimal
sfsarp-7-7-2,0.02,33.5778,33.5778,4.0,0.1683,0.066,Optimal
sfsarp-7-7-3,0.02,33.617,33.617,4.0,0.1688,0.0892,Optimal
sfsarp-7-7-4,0.01,33.6291,33.6291,4.0,0.1687,0.0839,Optimal
sfsarp-7-7-5,0.01,33.6038,33.6038,4.0,0.169,0.0941,Optimal
sfsarp-7-8-1,0.02,33.6815,33.6815,4.0,0.2556,0.2282,Optimal
sfsarp-7-8-2,0.02,30.8606,30.8606,3.0,0.3385,0.2136,Optimal
sfsarp-7-8-3,0.01,36.3422,36.3422,5.0,0.4275,0.4455,Optimal
sfsarp-7-8-4,0.02,33.6286,33.6286,4.0,0.4199,0.1344,Optimal
sfsarp-7-8-5,0.04,33.4778,33.4778,4.0,0.5889,0.229,Optimal
sfsarp-8-5-1,0.01,39.4261,39.4261,5.0,0.4228,0.2515,Optimal
sfsarp-8-5-2,0.02,36.9981,36.9981,4.0,0.1687,0.0823,Optimal
sfsarp-8-5-3,0.13,36.9692,36.9685,4.0,0.2567,0.2765,Optimal
sfsarp-8-5-4,0.01,39.4743,39.4743,5.0,0.339,0.2336,Optimal
sfsarp-8-5-5,0.01,39.4955,39.4955,5.0,0.5041,0.1694,Optimal
sfsarp-8-6-1,0.02,36.6429,36.6429,4.0,0.4212,0.1872,Optimal
sfsarp-8-6-2,0.01,36.8451,36.8451,4.0,0.3361,0.1122,Optimal
sfsarp-8-6-3,0.01,36.8016,36.8006,4.0,0.4215,0.1976,Optimal
sfsarp-8-6-4,0.02,36.877,36.877,4.0,0.672,0.2201,Optimal
sfsarp-8-6-5,0.02,36.9291,36.9291,4.0,0.4202,0.1449,Optimal
sfsarp-8-7-1,0.01,36.7922,36.7922,4.0,0.5121,0.4946,Optimal
sfsarp-8-7-2,0.11,36.877,36.877,4.0,0.0839,0.0242,Optimal
sfsarp-8-7-3,0.02,36.922,36.922,4.0,0.5053,0.2169,Optimal
sfsarp-8-7-4,0.02,39.6429,39.6429,5.0,0.5067,0.2731,Optimal
sfsarp-8-7-5,0.59,36.8205,36.8203,4.0,0.3354,0.0838,Optimal
sfsarp-9-5-1,0.02,42.7647,42.7647,5.0,0.3364,0.1273,Optimal
sfsarp-9-5-2,0.02,42.7726,42.7726,5.0,0.5046,0.1898,Optimal
sfsarp-9-5-3,0.02,42.6893,42.6893,5.0,0.4211,0.1824,Optimal
sfsarp-9-5-4,0.02,42.7525,42.7525,5.0,0.2538,0.1538,Optimal
sfsarp-9-5-5,0.02,42.8211,42.8211,5.0,0.6787,0.493,Optimal
sfsarp-9-6-1,0.01,43.0515,43.0515,5.0,0.5037,0.1504,Optimal
sfsarp-9-6-2,0.02,42.8624,42.8624,5.0,0.1683,0.068,Optimal
sfsarp-9-6-3,0.22,42.6407,42.64,5.0,0.4232,0.2688,Optimal
sfsarp-9-6-4,0.01,42.8972,42.8972,5.0,0.3358,0.1005,Optimal
sfsarp-9-6-5,0.02,42.8075,42.8075,5.0,0.2525,0.1017,Optimal
