Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
sarp-8-7-C-2,0.36,138.632,138.632,7.0,1.3122,53.8,Feasible
sarp-9-5-A-1,0.35,40.801,40.801,5.0,1.3829,56.7,Feasible
sarp-9-5-A-2,0.29,46.886,49.012,5.0,1.3146,53.9,Feasible
sarp-9-5-B-1,0.22,50.706,50.706,5.0,1.8707,76.7,Feasible
sarp-9-5-B-2,0.23,57.52,57.52,5.0,1.778,72.9,Feasible
sarp-9-5-C-1,0.25,125.511,125.511,5.0,1.7829,73.1,Feasible
sarp-9-5-C-2,0.43,113.648,113.648,5.0,1.3195,54.1,Feasible
sarp-9-6-A-1,0.31,36.458,36.458,6.0,2.2756,93.3,Feasible
sarp-9-6-A-2,0.36,33.887,34.21,6.0,2.0415,83.7,Feasible
sarp-9-6-B-1,0.36,53.728,53.728,6.0,2.0659,84.7,Feasible
sarp-9-6-B-2,0.35,47.502,49.85,5.0,1.6707,68.5,Feasible
sarp-9-6-C-1,0.4,128.765,128.765,6.0,1.3219,54.2,Feasible
sarp-9-6-C-2,0.46,113.319,113.337,6.0,1.6341,67.0,Feasible
sfsarp,,,,,,,
sfsarp-10-5-1,0.93,46.1135,46.1135,5.0,0.0164,0.6727,Feasible
sfsarp-10-5-2,0.53,45.9845,45.9845,5.0,0.0166,0.6826,Feasible
sfsarp-10-5-3,0.33,46.1041,46.1041,5.0,0.0099,0.4071,Feasible
sfsarp-10-5-4,0.5,46.1249,46.1249,5.0,0.0106,0.4358,Feasible
sfsarp-10-5-5,0.34,46.1333,46.1333,5.0,0.0141,0.579,Feasible
sfsarp-5-10-1,0.2,29.9458,43.6424,10.0,0.0068,0.2793,Feasible
sfsarp-5-10-2,0.16,30.0162,43.6489,10.0,0.0107,0.4396,Feasible
sfsarp-5-10-3,0.06,29.9086,43.493,10.0,0.0086,0.3516,Feasible
sfsarp-5-10-4,0.05,29.979,43.6641,10.0,0.0039,0.1606,Feasible
sfsarp-5-10-5,0.22,30.0164,43.6938,10.0,0.0066,0.2716,Feasible
sfsarp-5-5-1,0.02,29.6607,29.6607,5.0,0.0226,0.925,Feasible
sfsarp-5-5-2,0.05,29.8749,29.8749,5.0,0.0066,0.2689,Feasible
sfsarp-5-5-3,0.02,29.8481,29.8481,5.0,0.0057,0.2346,Feasible
sfsarp-5-5-4,0.04,29.8238,29.8238,5.0,0.0069,0.2826,Feasible
sfsarp-5-5-5,0.02,30.0012,30.0012,5.0,0.0214,0.8776,Feasible
sfsarp-5-6-1,0.03,29.8513,32.5758,6.0,0.0058,0.237,Feasible
sfsarp-5-6-2,0.06,29.9181,32.6553,6.0,0.0045,0.1833,Feasible
sfsarp-5-6-3,0.05,29.8727,32.6126,6.0,0.0078,0.3196,Feasible
sfsarp-5-6-4,0.06,29.9107,32.6481,6.0,0.0123,0.5043,Feasible
sfsarp-5-6-5,0.1,29.8698,32.6011,6.0,0.0077,0.3143,Feasible
sfsarp-5-7-1,0.13,29.9121,35.4004,7.0,0.0083,0.3423,Feasible
sfsarp-5-7-2,0.15,29.8629,35.3407,7.0,0.0133,0.5433,Feasible
sfsarp-5-7-3,0.03,29.9405,35.3979,7.0,0.0081,0.3323,Feasible
sfsarp-5-7-4,0.1,29.9211,35.3949,7.0,0.0079,0.3219,Feasible
sfsarp-5-7-5,0.09,29.9174,35.3884,7.0,0.0076,0.3122,Feasible
sfsarp-5-8-1,0.12,29.8975,38.1025,8.0,0.0067,0.2752,Feasible
sfsarp-5-8-2,0.09,29.9338,38.1274,8.0,0.0082,0.3359,Feasible
sfsarp-5-8-3,0.12,29.9314,38.0331,8.0,0.0097,0.3983,Feasible
sfsarp-5-8-4,0.1,29.9826,38.1693,8.0,0.012,0.4939,Feasible
sfsarp-5-8-5,0.1,29.9393,38.1511,8.0,0.0046,0.1866,Feasible
sfsarp-5-9-1,0.13,30.2762,41.224,9.0,0.0097,0.3964,Feasible
sfsarp-5-9-2,0.05,29.9555,40.9072,9.0,0.0086,0.3521,Feasible
sfsarp-5-9-3,0.17,29.928,40.8586,9.0,0.0109,0.4474,Feasible
sfsarp-5-9-4,0.19,29.8901,40.8305,9.0,0.0084,0.3444,Feasible
sfsarp-5-9-5,0.18,30.0083,40.9659,9.0,0.0057,0.2335,Feasible
sfsarp-6-5-1,0.13,33.0453,33.0453,5.0,0.0068,0.2798,Feasible
sfsarp-6-5-2,0.03,33.0292,33.0292,5.0,0.0082,0.3381,Feasible
sfsarp-6-5-3,0.1,33.1737,33.1737,5.0,0.0067,0.2762,Feasible
sfsarp-6-5-4,0.03,33.2342,33.2342,5.0,0.0083,0.341,Feasible
sfsarp-6-5-5,0.03,33.0867,33.0867,5.0,0.0076,0.3115,Feasible
sfsarp-6-6-1,0.13,35.8628,35.8628,6.0,0.0121,0.4975,Feasible
sfsarp-6-6-2,0.14,35.8535,35.8535,6.0,0.012,0.494,Feasible
sfsarp-6-6-3,0.11,35.8533,35.8533,6.0,0.0077,0.3149,Feasible
sfsarp-6-6-4,0.18,35.9712,35.9712,6.0,0.0213,0.8733,Feasible
sfsarp-6-6-5,0.1,35.9045,35.9045,6.0,0.0106,0.4359,Feasible
sfsarp-6-7-1,0.19,35.9042,38.5787,7.0,0.0085,0.348,Feasible
sfsarp-6-7-2,0.2,35.8546,38.5846,7.0,0.0064,0.2638,Feasible
sfsarp-6-7-3,0.04,35.9807,38.7196,7.0,0.0105,0.432,Feasible
sfsarp-6-7-4,0.11,35.986,38.7079,7.0,0.0059,0.2422,Feasible
sfsarp-6-7-5,0.29,35.9293,38.5647,7.0,0.0114,0.4693,Feasible
sfsarp-6-8-1,0.18,36.085,41.5391,8.0,0.0126,0.5151,Feasible
sfsarp-6-8-2,0.16,35.8894,41.3404,8.0,0.0059,0.2429,Feasible
sfsarp-6-8-3,0.28,36.0059,41.4836,8.0,0.0066,0.2708,Feasible
sfsarp-6-8-4,0.06,35.7794,41.2582,8.0,0.011,0.4514,Feasible
sfsarp-6-8-5,0.25,35.8177,41.2846,8.0,0.0148,0.6063,Feasible
sfsarp-6-9-1,0.25,35.9848,44.2131,9.0,0.0131,0.5362,Feasible
sfsarp-6-9-2,0.31,35.9237,44.0592,9.0,0.0135,0.5544,Feasible
sfsarp-6-9-3,0.07,35.7943,43.9582,9.0,0.0185,0.7578,Feasible
sfsarp-6-9-4,0.06,35.8197,44.0115,9.0,0.016,0.6546,Feasible
sfsarp-6-9-5,0.3,35.8334,44.0338,9.0,0.0085,0.3469,Feasible
sfsarp-7-5-1,0.16,36.3815,36.3815,5.0,0.0086,0.3539,Feasible
sfsarp-7-5-2,0.04,36.2888,36.2888,5.0,0.0105,0.43,Feasible
sfsarp-7-5-3,0.15,36.418,36.418,5.0,0.0056,0.2278,Feasible
sfsarp-7-5-4,0.34,36.4466,36.4466,5.0,0.0121,0.4949,Feasible
sfsarp-7-5-5,0.29,36.2546,36.2546,5.0,0.0114,0.4684,Feasible
sfsarp-7-6-1,0.04,39.0517,39.0517,6.0,0.0124,0.5072,Feasible
sfsarp-7-6-2,0.2,39.1064,39.1064,6.0,0.0099,0.4041,Feasible
sfsarp-7-6-3,0.47,39.0504,39.0504,6.0,0.013,0.5328,Feasible
sfsarp-7-6-4,0.15,39.1434,39.1434,6.0,0.0111,0.455,Feasible
sfsarp-7-6-5,0.38,39.105,39.105,6.0,0.0051,0.2076,Feasible
sfsarp-7-7-1,0.51,41.914,41.914,7.0,0.0087,0.3556,Feasible
sfsarp-7-7-2,0.8,41.8198,41.8198,7.0,0.0097,0.3987,Feasible
sfsarp-7-7-3,0.25,41.7761,41.7761,7.0,0.0109,0.4469,Feasible
sfsarp-7-7-4,0.26,41.8319,41.8319,7.0,0.0076,0.3119,Feasible
sfsarp-7-7-5,0.26,41.7544,41.7544,7.0,0.0097,0.3974,Feasible
sfsarp-7-8-1,0.34,41.9016,44.6346,8.0,0.0093,0.3822,Feasible
sfsarp-7-8-2,0.36,41.7958,44.5207,8.0,0.0113,0.4643,Feasible
sfsarp-7-8-3,0.56,42.0058,44.7309,8.0,0.0109,0.4482,Feasible
sfsarp-7-8-4,0.43,41.8479,44.5818,8.0,0.0056,0.2295,Feasible
sfsarp-7-8-5,0.27,41.7562,44.4956,8.0,0.0108,0.4427,Feasible
sfsarp-8-5-1,0.17,39.5491,39.5491,5.0,0.0108,0.4422,Feasible
sfsarp-8-5-2,0.14,39.7459,39.7459,5.0,0.0069,0.2826,Feasible
sfsarp-8-5-3,0.21,39.7043,39.7043,5.0,0.0103,0.4225,Feasible
sfsarp-8-5-4,0.21,39.62,39.62,5.0,0.011,0.453,Feasible
sfsarp-8-5-5,0.33,39.5457,39.5457,5.0,0.0067,0.2731,Feasible
sfsarp-8-6-1,0.44,42.1483,42.1483,6.0,0.0173,0.709,Feasible
sfsarp-8-6-2,0.27,42.3332,42.3332,6.0,0.0061,0.2492,Feasible
sfsarp-8-6-3,0.29,42.3126,42.3126,6.0,0.0083,0.3394,Feasible
sfsarp-8-6-4,0.3,42.3921,42.3921,6.0,0.0054,0.2233,Feasible
sfsarp-8-6-5,0.5,42.447,42.447,6.0,0.01,0.4118,Feasible
sfsarp-8-7-1,0.37,45.122,45.122,7.0,0.0118,0.4828,Feasible
sfsarp-8-7-2,0.07,45.144,45.144,7.0,0.0068,0.2795,Feasible
sfsarp-8-7-3,0.44,45.2807,45.2807,7.0,0.0098,0.4002,Feasible
sfsarp-8-7-4,0.61,45.111,45.111,7.0,0.0125,0.5125,Feasible
sfsarp-8-7-5,0.1,45.056,45.056,7.0,0.0073,0.2984,Feasible
sfsarp-9-5-1,0.17,42.855,42.855,5.0,0.0089,0.3649,Feasible
sfsarp-9-5-2,0.31,42.8038,42.8038,5.0,0.0061,0.2486,Feasible
sfsarp-9-5-3,0.37,42.8284,42.8284,5.0,0.0146,0.6,Feasible
sfsarp-9-5-4,0.24,42.7837,42.7837,5.0,0.0071,0.2907,Feasible
sfsarp-9-5-5,0.24,42.9282,42.9282,5.0,0.012,0.4931,Feasible
sfsarp-9-6-1,0.41,45.81,45.81,6.0,0.0104,0.426,Feasible
sfsarp-9-6-2,0.41,45.6177,45.6177,6.0,0.0042,0.1725,Feasible
sfsarp-9-6-3,1.04,45.3762,45.3762,6.0,0.0228,0.9335,Feasible
sfsarp-9-6-4,0.41,45.6596,45.6596,6.0,0.0054,0.2199,Feasible
sfsarp-9-6-5,0.39,45.5954,45.5954,6.0,0.0055,0.2262,Feasible
